success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,index,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,rt_pairs,left_object_chosen,rt_object,old_response,new_rating,deliberated_stim,initial_rating,outcome_eval_rt,outcome_eval_response,outcome_eval_gain,outcome_eval_acc,preamble,outcome_eval_confidence,outcome_eval_confidence_rt,total_reward_tally,stim_type
,choice_confirmation,,html-keyboard-response,471,800749,0.0-559.0-0.0,0,0,0TZUd,,null,,,null,,,,18,35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,472,801753,0.0-562.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,473,802617,0.0-563.0,0,0,0TZUd,,859,,,75,,,,19,21,56,,,58,54,Kupkc1.jpg,Clib1n.jpg,1,0,56,21,,,,,,,29,25,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,474,803133,0.0-564.0-0.0,0,0,0TZUd,,null,,,null,,,,19,21,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,475,804150,0.0-567.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,476,805396,0.0-568.0,0,0,0TZUd,,1241,,,68,,,,20,52,40,,,38,36,Dekoa1.jpg,Vinc1n.jpg,1,1,52,40,,,,,,,34,31,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,477,805903,0.0-569.0-0.0,0,0,0TZUd,,null,,,null,,,,20,52,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,478,806917,0.0-572.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,479,808284,0.0-573.0,0,0,0TZUd,,1361,,,75,,,,21,60,25,,,43,40,Kupc1n.jpg,Dekob1.jpg,1,0,25,60,,,,,,,33,26,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,480,808799,0.0-574.0-0.0,0,0,0TZUd,,null,,,null,,,,21,60,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,481,809814,0.0-577.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,482,810580,0.0-578.0,0,0,0TZUd,,762,,,75,,,,22,35,59,,,35,42,Gusa1n.jpg,Macka1.jpg,1,0,59,35,,,,,,,30,28,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,483,811084,0.0-579.0-0.0,0,0,0TZUd,,null,,,null,,,,22,35,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,484,812092,0.0-582.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,485,813845,0.0-583.0,0,0,0TZUd,,1747,,,75,,,,23,38,67,,,34,37,Krasa1.jpg,Picab1.jpg,1,0,67,38,,,,,,,30,24,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,486,814353,0.0-584.0-0.0,0,0,0TZUd,,null,,,null,,,,23,38,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,487,815364,0.0-587.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,488,816515,0.0-588.0,0,0,0TZUd,,1147,,,75,,,,24,36,59,,,34,42,Gustb1.jpg,Macka1.jpg,1,0,59,36,,,,,,,34,28,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,489,817030,0.0-589.0-0.0,0,0,0TZUd,,null,,,null,,,,24,36,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,490,818034,0.0-592.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,491,819007,0.0-593.0,0,0,0TZUd,,968,,,75,,,,25,21,31,,,58,39,Kupkc1.jpg,Picac1.jpg,1,0,31,21,,,,,,,29,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,492,819514,0.0-594.0-0.0,0,0,0TZUd,,null,,,null,,,,25,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,493,820529,0.0-597.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,494,821377,0.0-598.0,0,0,0TZUd,,844,,,68,,,,26,31,57,,,39,36,Picac1.jpg,Lassa1.jpg,1,1,31,57,,,,,,,33,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,495,821896,0.0-599.0-0.0,0,0,0TZUd,,null,,,null,,,,26,31,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,496,822911,0.0-602.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,497,824670,0.0-603.0,0,0,0TZUd,,1755,,,68,,,,27,25,67,,,40,37,Dekob1.jpg,Picab1.jpg,1,1,25,67,,,,,,,26,24,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,498,825180,0.0-604.0-0.0,0,0,0TZUd,,null,,,null,,,,27,25,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,499,826198,0.0-607.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,500,827075,0.0-608.0,0,0,0TZUd,,872,,,68,,,,28,56,36,,,54,34,Clib1n.jpg,Gustb1.jpg,1,1,56,36,,,,,,,25,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,501,827595,0.0-609.0-0.0,0,0,0TZUd,,null,,,null,,,,28,56,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,502,828611,0.0-612.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,503,829740,0.0-613.0,0,0,0TZUd,,1124,,,75,,,,29,51,38,,,38,34,Lewic1.jpg,Krasa1.jpg,1,0,38,51,,,,,,,32,30,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,504,830260,0.0-614.0-0.0,0,0,0TZUd,,null,,,null,,,,29,51,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,505,831277,0.0-617.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,506,832042,0.0-618.0,0,0,0TZUd,,760,,,68,,,,30,61,36,,,56,34,Grigb1.jpg,Gustb1.jpg,1,1,61,36,,,,,,,31,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,507,832560,0.0-619.0-0.0,0,0,0TZUd,,null,,,null,,,,30,61,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,508,833577,0.0-622.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,509,834203,0.0-623.0,0,0,0TZUd,,622,,,68,,,,31,31,35,,,39,35,Picac1.jpg,Gusa1n.jpg,1,1,31,35,,,,,,,33,30,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,510,834717,0.0-624.0-0.0,0,0,0TZUd,,null,,,null,,,,31,31,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,511,835727,0.0-627.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,512,836618,0.0-628.0,0,0,0TZUd,,886,,,75,,,,32,57,61,,,36,56,Lassa1.jpg,Grigb1.jpg,1,0,61,57,,,,,,,26,31,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,513,837126,0.0-629.0-0.0,0,0,0TZUd,,null,,,null,,,,32,57,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,514,838142,0.0-632.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,515,838881,0.0-633.0,0,0,0TZUd,,734,,,68,,,,33,3,35,,,56,35,Klib1n.jpg,Gusa1n.jpg,1,1,3,35,,,,,,,24,30,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,516,839392,0.0-634.0-0.0,0,0,0TZUd,,null,,,null,,,,33,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,517,840408,0.0-637.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,518,841977,0.0-638.0,0,0,0TZUd,,1563,,,75,,,,34,22,58,,,38,40,Klina1.jpg,Klinc1.jpg,1,0,58,22,,,,,,,29,28,0,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,519,842491,0.0-639.0-0.0,0,0,0TZUd,,null,,,null,,,,34,22,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,520,843507,0.0-642.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,521,844232,0.0-643.0,0,0,0TZUd,,720,,,68,,,,35,56,39,,,54,35,Clib1n.jpg,Kupb1n.jpg,1,1,56,39,,,,,,,25,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,522,844742,0.0-644.0-0.0,0,0,0TZUd,,null,,,null,,,,35,56,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,523,845757,0.0-647.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,524,846900,0.0-648.0,0,0,0TZUd,,1138,,,75,,,,36,60,38,,,43,34,Kupc1n.jpg,Krasa1.jpg,1,0,38,60,,,,,,,33,30,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,525,847407,0.0-649.0-0.0,0,0,0TZUd,,null,,,null,,,,36,60,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,526,848422,0.0-652.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,527,849899,0.0-653.0,0,0,0TZUd,,1472,,,68,,,,37,40,10,,,36,39,Vinc1n.jpg,Vinb1n.jpg,1,1,40,10,,,,,,,31,27,0,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,528,850407,0.0-654.0-0.0,0,0,0TZUd,,null,,,null,,,,37,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,529,851422,0.0-657.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,530,852564,0.0-658.0,0,0,0TZUd,,1137,,,68,,,,38,38,44,,,34,35,Krasa1.jpg,Mackb1.jpg,1,1,38,44,,,,,,,30,25,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,531,853073,0.0-659.0-0.0,0,0,0TZUd,,null,,,null,,,,38,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,532,854087,0.0-662.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,533,855592,0.0-663.0,0,0,0TZUd,,1500,,,75,,,,39,58,30,,,40,37,Klinc1.jpg,Kraa1n.jpg,1,0,30,58,,,,,,,28,35,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,534,856108,0.0-664.0-0.0,0,0,0TZUd,,null,,,null,,,,39,58,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,535,857113,0.0-667.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,536,857922,0.0-668.0,0,0,0TZUd,,805,,,75,,,,40,67,30,,,37,37,Picab1.jpg,Kraa1n.jpg,1,0,30,67,,,,,,,24,35,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,537,858437,0.0-669.0-0.0,0,0,0TZUd,,null,,,null,,,,40,67,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,538,859453,0.0-672.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,539,860126,0.0-673.0,0,0,0TZUd,,667,,,68,,,,41,56,35,,,54,35,Clib1n.jpg,Gusa1n.jpg,1,1,56,35,,,,,,,25,30,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,540,860638,0.0-674.0-0.0,0,0,0TZUd,,null,,,null,,,,41,56,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,541,861654,0.0-677.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,542,862414,0.0-678.0,0,0,0TZUd,,756,,,75,,,,42,39,3,,,35,56,Kupb1n.jpg,Klib1n.jpg,1,0,3,39,,,,,,,35,24,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,543,862919,0.0-679.0-0.0,0,0,0TZUd,,null,,,null,,,,42,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,544,863937,0.0-682.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,545,865403,0.0-683.0,0,0,0TZUd,,1462,,,75,,,,43,60,22,,,43,38,Kupc1n.jpg,Klina1.jpg,1,0,22,60,,,,,,,33,29,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,546,865908,0.0-684.0-0.0,0,0,0TZUd,,null,,,null,,,,43,60,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,547,866913,0.0-687.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,548,868623,0.0-688.0,0,0,0TZUd,,1706,,,75,,,,44,60,52,,,43,38,Kupc1n.jpg,Dekoa1.jpg,1,0,52,60,,,,,,,33,34,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,549,869135,0.0-689.0-0.0,0,0,0TZUd,,null,,,null,,,,44,60,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,550,870146,0.0-692.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,551,870989,0.0-693.0,0,0,0TZUd,,839,,,68,,,,45,59,21,,,42,58,Macka1.jpg,Kupkc1.jpg,1,1,59,21,,,,,,,28,29,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,552,871502,0.0-694.0-0.0,0,0,0TZUd,,null,,,null,,,,45,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,553,872518,0.0-697.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,554,873152,0.0-698.0,0,0,0TZUd,,630,,,75,,,,46,36,3,,,34,56,Gustb1.jpg,Klib1n.jpg,1,0,3,36,,,,,,,34,24,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,555,873667,0.0-699.0-0.0,0,0,0TZUd,,null,,,null,,,,46,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,556,874683,0.0-702.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,557,875696,0.0-703.0,0,0,0TZUd,,1007,,,68,,,,47,52,67,,,38,37,Dekoa1.jpg,Picab1.jpg,1,1,52,67,,,,,,,34,24,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,558,876201,0.0-704.0-0.0,0,0,0TZUd,,null,,,null,,,,47,52,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,559,877205,0.0-707.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,560,878098,0.0-708.0,0,0,0TZUd,,888,,,68,,,,48,31,39,,,39,35,Picac1.jpg,Kupb1n.jpg,1,1,31,39,,,,,,,33,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,561,878603,0.0-709.0-0.0,0,0,0TZUd,,null,,,null,,,,48,31,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,562,879608,0.0-712.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,563,880445,0.0-713.0,0,0,0TZUd,,833,,,68,,,,49,3,57,,,56,36,Klib1n.jpg,Lassa1.jpg,1,1,3,57,,,,,,,24,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,564,880951,0.0-714.0-0.0,0,0,0TZUd,,null,,,null,,,,49,3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,565,881954,0.0-717.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,566,882911,0.0-718.0,0,0,0TZUd,,951,,,68,,,,50,53,36,,,37,34,Macc1n.jpg,Gustb1.jpg,1,1,53,36,,,,,,,32,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,567,883416,0.0-719.0-0.0,0,0,0TZUd,,null,,,null,,,,50,53,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,568,884432,0.0-722.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,569,886004,0.0-723.0,0,0,0TZUd,,1569,,,68,,,,51,30,60,,,37,43,Kraa1n.jpg,Kupc1n.jpg,1,1,30,60,,,,,,,35,33,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,570,886519,0.0-724.0-0.0,0,0,0TZUd,,null,,,null,,,,51,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,571,887532,0.0-727.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,572,888240,0.0-728.0,0,0,0TZUd,,703,,,68,,,,52,3,46,,,56,54,Klib1n.jpg,Lewb1n.jpg,1,1,3,46,,,,,,,24,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,573,888748,0.0-729.0-0.0,0,0,0TZUd,,null,,,null,,,,52,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,574,889752,0.0-732.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,575,890910,0.0-733.0,0,0,0TZUd,,1152,,,75,,,,53,58,52,,,40,38,Klinc1.jpg,Dekoa1.jpg,1,0,52,58,,,,,,,28,34,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,576,891429,0.0-734.0-0.0,0,0,0TZUd,,null,,,null,,,,53,58,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,577,892446,0.0-737.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,578,893530,0.0-738.0,0,0,0TZUd,,1080,,,68,,,,54,52,51,,,38,38,Dekoa1.jpg,Lewic1.jpg,1,1,52,51,,,,,,,34,32,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,579,894046,0.0-739.0-0.0,0,0,0TZUd,,null,,,null,,,,54,52,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,580,895050,0.0-742.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,581,896116,0.0-743.0,0,0,0TZUd,,1060,,,75,,,,55,51,30,,,38,37,Lewic1.jpg,Kraa1n.jpg,1,0,30,51,,,,,,,32,35,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,582,896629,0.0-744.0-0.0,0,0,0TZUd,,null,,,null,,,,55,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,583,897646,0.0-747.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,584,899010,0.0-748.0,0,0,0TZUd,,1360,,,75,,,,56,40,22,,,36,38,Vinc1n.jpg,Klina1.jpg,1,0,22,40,,,,,,,31,29,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,585,899528,0.0-749.0-0.0,0,0,0TZUd,,null,,,null,,,,56,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,586,900545,0.0-752.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,587,901456,0.0-753.0,0,0,0TZUd,,906,,,75,,,,57,44,22,,,35,38,Mackb1.jpg,Klina1.jpg,1,0,22,44,,,,,,,25,29,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,588,901961,0.0-754.0-0.0,0,0,0TZUd,,null,,,null,,,,57,44,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,589,902967,0.0-757.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,590,904288,0.0-758.0,0,0,0TZUd,,1317,,,75,,,,58,21,61,,,58,56,Kupkc1.jpg,Grigb1.jpg,1,0,61,21,,,,,,,29,31,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,591,904795,0.0-759.0-0.0,0,0,0TZUd,,null,,,null,,,,58,21,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,592,905799,0.0-762.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,593,906734,0.0-763.0,0,0,0TZUd,,931,,,68,,,,59,59,57,,,42,36,Macka1.jpg,Lassa1.jpg,1,1,59,57,,,,,,,28,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,594,907244,0.0-764.0-0.0,0,0,0TZUd,,null,,,null,,,,59,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,595,908259,0.0-767.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,596,910044,0.0-768.0,0,0,0TZUd,,1779,,,75,,,,60,60,10,,,43,39,Kupc1n.jpg,Vinb1n.jpg,1,0,10,60,,,,,,,33,27,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,597,910548,0.0-769.0-0.0,0,0,0TZUd,,null,,,null,,,,60,60,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,598,911561,0.0-772.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,599,913068,0.0-773.0,0,0,0TZUd,,1502,,,68,,,,61,22,67,,,38,37,Klina1.jpg,Picab1.jpg,1,1,22,67,,,,,,,29,24,0,0,0,,,,,,,,,,,,,,,,,,
