"","X","PID","time_elapsed","index","block","rt","chosen_trial","gain_left","left_chosen","higher_outcome_chosen","chosen_obj","unchosen_obj","stimulus_left","stimulus_right","rating_left","rating_right","painting_left","painting_right","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind"
"3969",24809,"NWBJA",1303180,80,2,0.552,1,0,0,1,20,7,7,20,50,50,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",32,24
"3970",24812,"NWBJA",1305261,81,2,0.554,1,1,1,1,44,38,44,38,50,55,"rikonavt-HQjfrvdTfak-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",26,30
"3971",24815,"NWBJA",1307330,82,2,0.54,1,0,0,1,20,30,30,20,45,50,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",34,24
"3972",24818,"NWBJA",1309256,83,2,0.41,1,1,1,1,44,7,44,7,50,50,"rikonavt-HQjfrvdTfak-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",26,32
"3973",24821,"NWBJA",1311318,84,2,0.532,0,0,0,1,40,46,46,40,50,47,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",30,26
"3974",24824,"NWBJA",1313367,85,2,0.523,0,1,1,1,40,16,40,16,47,42,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",26,28
"3975",24827,"NWBJA",1315380,86,2,0.491,1,0,0,1,20,10,10,20,50,50,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",33,24
"3976",24830,"NWBJA",1317372,87,2,0.48,1,0,1,0,38,43,38,43,55,50,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",30,27
"3977",24833,"NWBJA",1319448,88,2,0.554,0,0,1,0,23,42,23,42,50,53,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",25,27
"3978",24836,"NWBJA",1321496,89,2,0.521,1,1,1,1,43,18,43,18,50,50,"raamin-ka-0qJBEzudn5E-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",27,28
"3979",24839,"NWBJA",1323752,90,2,0.726,0,0,0,1,28,46,46,28,50,39,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",30,24
"3980",24842,"NWBJA",1325823,91,2,0.545,0,0,0,1,6,0,0,6,35,46,"abstral-official-cyOKLSgkgCE-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",33,35
"3981",24845,"NWBJA",1327919,92,2,0.572,1,1,1,1,20,3,20,3,50,57,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",24,25
"3982",24848,"NWBJA",1330286,93,2,0.842,0,1,1,1,27,23,27,23,50,50,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",31,25
"3983",24851,"NWBJA",1332371,94,2,0.566,1,0,0,1,43,7,7,43,50,50,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",32,27
"3984",24854,"NWBJA",1334402,95,2,0.505,0,1,1,1,42,0,42,0,53,35,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",27,33
"3985",24857,"NWBJA",1336482,96,2,0.56,0,1,1,1,48,23,48,23,43,50,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",29,25
"3986",24860,"NWBJA",1338548,97,2,0.549,1,0,0,1,34,30,30,34,45,50,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",34,29
"3987",24863,"NWBJA",1340852,98,2,0.788,1,0,0,1,35,18,18,35,50,55,"good-faces-xmSWVeGEnJw-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",28,35
"3988",24866,"NWBJA",1342847,99,2,0.483,0,1,1,1,6,46,6,46,46,50,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",35,30
"3989",24869,"NWBJA",1344892,100,2,0.526,0,1,1,1,42,37,42,37,53,41,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",27,34
"3990",24872,"NWBJA",1346928,101,2,0.523,0,1,0,0,46,42,42,46,53,50,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",27,30
"3991",24875,"NWBJA",1349056,102,2,0.603,1,0,0,1,35,7,7,35,50,55,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",32,35
"3992",24878,"NWBJA",1351058,103,2,0.475,0,0,1,0,37,6,37,6,41,46,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",34,35
"3993",24881,"NWBJA",1353014,104,2,0.425,1,1,1,1,35,38,35,38,55,55,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",35,30
"3994",24884,"NWBJA",1354970,105,2,0.422,1,1,1,1,29,38,29,38,41,55,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",31,30
"3995",24887,"NWBJA",1357016,106,2,0.523,1,0,1,0,38,34,38,34,55,50,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",30,29
"3996",24890,"NWBJA",1359098,107,2,0.555,1,0,0,1,35,10,10,35,50,55,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",33,35
"3997",24893,"NWBJA",1361112,108,2,0.491,1,1,1,1,44,18,44,18,50,50,"rikonavt-HQjfrvdTfak-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",26,28
"3998",24896,"NWBJA",1363334,109,2,0.699,0,1,1,1,28,23,28,23,39,50,"justin-chen-J7Cf1Gch49E-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",24,25
"3999",24899,"NWBJA",1365576,110,2,0.715,1,0,0,1,44,10,10,44,50,50,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",33,26
"4000",24902,"NWBJA",1367722,111,2,0.621,1,0,1,0,10,34,10,34,50,50,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",33,29
"4001",24905,"NWBJA",1370098,112,2,0.848,0,1,0,0,22,40,40,22,47,36,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",26,32
"4002",24908,"NWBJA",1372398,113,2,0.769,0,1,0,0,22,6,6,22,46,36,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",35,32
"4003",24911,"NWBJA",1375680,114,2,1.764,0,0,1,0,16,27,16,27,42,50,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",28,31
"4004",24914,"NWBJA",1377744,115,2,0.538,1,1,1,1,34,7,34,7,50,50,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",29,32
"4005",24917,"NWBJA",1379716,116,2,0.437,1,1,1,1,44,3,44,3,50,57,"rikonavt-HQjfrvdTfak-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",26,25
"4006",24920,"NWBJA",1381866,117,2,0.618,0,0,1,0,16,6,16,6,42,46,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",28,35
"4007",24923,"NWBJA",1383782,118,2,0.401,1,1,1,1,34,18,34,18,50,50,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",29,28
"4008",24926,"NWBJA",1385990,119,2,0.68,1,0,0,1,29,30,30,29,45,41,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",34,31
"4009",24929,"NWBJA",1388153,120,2,0.635,0,1,0,0,22,42,42,22,53,36,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",27,32
"4010",24932,"NWBJA",1390334,121,2,0.658,0,0,0,1,27,46,46,27,50,50,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",30,31
"4011",24935,"NWBJA",1392556,122,2,0.691,0,0,0,1,28,22,22,28,36,39,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",32,24
"4012",24938,"NWBJA",1394694,123,2,0.61,1,1,1,1,43,30,43,30,50,45,"raamin-ka-0qJBEzudn5E-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",27,34
"4013",24941,"NWBJA",1396860,124,2,0.648,1,0,0,1,34,3,3,34,57,50,"art-hauntington-jzY0KRJopEI-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",25,29
"4014",24944,"NWBJA",1398816,125,2,0.431,0,0,1,0,46,48,46,48,50,43,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",30,29
"4015",24947,"NWBJA",1400784,126,2,0.447,1,1,1,1,35,30,35,30,55,45,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",35,34
"4016",24950,"NWBJA",1402830,127,2,0.522,0,0,0,1,28,0,0,28,35,39,"abstral-official-cyOKLSgkgCE-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",33,24
"4017",24953,"NWBJA",1404726,128,2,0.375,1,1,1,1,20,18,20,18,50,50,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",24,28
"4018",24956,"NWBJA",1406660,129,2,0.404,1,1,1,1,35,3,35,3,55,57,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",35,25
"4019",24959,"NWBJA",1408766,130,2,0.586,1,0,0,1,20,38,38,20,55,50,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",30,24
"4020",24962,"NWBJA",1410808,131,2,0.515,0,0,1,0,37,40,37,40,41,47,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",34,26
"4021",24965,"NWBJA",1413803,132,2,1.454,0,1,0,0,22,27,27,22,50,36,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",31,32
"4022",24968,"NWBJA",1415710,133,2,0.374,0,0,1,0,16,28,16,28,42,39,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",28,24
"4023",24971,"NWBJA",1417769,134,2,0.539,0,1,1,1,48,22,48,22,43,36,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",29,32
"4024",24974,"NWBJA",1419708,135,2,0.416,1,1,1,1,43,3,43,3,50,57,"raamin-ka-0qJBEzudn5E-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",27,25
"4025",24977,"NWBJA",1421830,136,2,0.596,0,0,0,1,6,23,23,6,50,46,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",25,35
"4026",24980,"NWBJA",1424080,137,2,0.725,1,0,0,1,43,10,10,43,50,50,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",33,27
"4027",24983,"NWBJA",1426006,138,2,0.397,1,1,1,1,29,18,29,18,41,50,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",31,28
"4028",24986,"NWBJA",1427990,139,2,0.453,1,0,0,1,29,3,3,29,57,41,"art-hauntington-jzY0KRJopEI-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",25,31
"4029",24989,"NWBJA",1430048,140,2,0.535,0,0,1,0,16,48,16,48,42,43,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",28,29
"4030",24992,"NWBJA",1432202,141,2,0.609,0,0,0,1,27,0,0,27,35,50,"abstral-official-cyOKLSgkgCE-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",33,31
"4031",24995,"NWBJA",1434320,142,2,0.588,0,0,0,1,42,16,16,42,42,53,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",28,27
"4032",24998,"NWBJA",1436532,143,2,0.677,0,0,0,1,40,0,0,40,35,47,"abstral-official-cyOKLSgkgCE-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",33,26
"4033",25002,"NWBJA",1449426,144,3,0.621,1,1,1,1,35,7,35,7,55,50,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",35,32
"4034",25005,"NWBJA",1451504,145,3,0.563,0,1,0,0,23,6,6,23,46,50,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",35,25
"4035",25008,"NWBJA",1453611,146,3,0.585,0,1,0,0,23,27,27,23,50,50,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",31,25
"4036",25011,"NWBJA",1455699,147,3,0.558,0,1,1,1,40,0,40,0,47,35,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",26,33
"4037",25014,"NWBJA",1457991,148,3,0.777,0,0,1,0,0,42,0,42,35,53,"abstral-official-cyOKLSgkgCE-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",33,27
"4038",25017,"NWBJA",1460006,149,3,0.493,1,1,1,1,29,38,29,38,41,55,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",31,30
"4039",25020,"NWBJA",1462121,150,3,0.587,0,1,0,0,46,48,48,46,43,50,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",29,30
"4040",25023,"NWBJA",1464098,151,3,0.451,0,1,1,1,27,22,27,22,50,36,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",31,32
"4041",25026,"NWBJA",1466141,152,3,0.524,1,1,1,1,43,3,43,3,50,57,"raamin-ka-0qJBEzudn5E-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",27,25
"4042",25029,"NWBJA",1468315,153,3,0.65,0,1,1,1,6,22,6,22,46,36,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",35,32
"4043",25032,"NWBJA",1470353,154,3,0.509,1,1,1,1,29,3,29,3,41,57,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",31,25
"4044",25035,"NWBJA",1472395,155,3,0.521,0,1,1,1,48,37,48,37,43,41,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",29,34
"4045",25038,"NWBJA",1474551,156,3,0.625,1,0,0,1,44,7,7,44,50,50,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",32,26
"4046",25041,"NWBJA",1477536,157,3,1.455,1,1,1,1,35,30,35,30,55,45,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",35,34
"4047",25044,"NWBJA",1479677,158,3,0.623,1,1,1,1,35,10,35,10,55,50,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",35,33
"4048",25047,"NWBJA",1481823,159,3,0.613,0,0,0,1,6,46,46,6,50,46,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",30,35
"4049",25050,"NWBJA",1483787,160,3,0.447,1,1,1,1,44,38,44,38,50,55,"rikonavt-HQjfrvdTfak-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",26,30
"4050",25053,"NWBJA",1485955,161,3,0.647,0,1,1,1,27,0,27,0,50,35,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",31,33
"4051",25056,"NWBJA",1487937,162,3,0.46,0,1,1,1,40,37,40,37,47,41,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",26,34
"4052",25059,"NWBJA",1490055,163,3,0.584,1,0,1,0,18,34,18,34,50,50,"good-faces-xmSWVeGEnJw-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",28,29
"4053",25062,"NWBJA",1492133,164,3,0.538,1,1,1,1,20,10,20,10,50,50,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",24,33
"4054",25065,"NWBJA",1494277,165,3,0.619,1,1,1,1,20,30,20,30,50,45,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",24,34
"4055",25068,"NWBJA",1496971,166,3,1.156,0,1,1,1,40,23,40,23,47,50,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",26,25
"4056",25071,"NWBJA",1498959,167,3,0.455,1,0,1,0,7,43,7,43,50,50,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",32,27
"4057",25074,"NWBJA",1501129,168,3,0.638,1,0,0,1,20,38,38,20,55,50,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",30,24
"4058",25077,"NWBJA",1503262,169,3,0.605,0,1,1,1,40,22,40,22,47,36,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",26,32
"4059",25080,"NWBJA",1505698,170,3,0.908,1,0,0,1,43,18,18,43,50,50,"good-faces-xmSWVeGEnJw-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",28,27
"4060",25083,"NWBJA",1507775,171,3,0.532,1,0,1,0,3,35,3,35,57,55,"art-hauntington-jzY0KRJopEI-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",25,35
"4061",25086,"NWBJA",1509899,172,3,0.593,0,1,1,1,48,16,48,16,43,42,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",29,28
"4062",25089,"NWBJA",1512071,173,3,0.648,1,1,1,1,44,30,44,30,50,45,"rikonavt-HQjfrvdTfak-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",26,34
"4063",25092,"NWBJA",1514057,174,3,0.456,1,0,1,0,30,34,30,34,45,50,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",34,29
"4064",25095,"NWBJA",1516047,175,3,0.462,1,1,1,1,34,7,34,7,50,50,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",29,32
"4065",25098,"NWBJA",1518279,176,3,0.712,1,0,0,1,34,3,3,34,57,50,"art-hauntington-jzY0KRJopEI-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",25,29
"4066",25101,"NWBJA",1520359,177,3,0.552,0,1,1,1,40,16,40,16,47,42,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",26,28
"4067",25104,"NWBJA",1523725,178,3,1.838,1,0,0,1,43,30,30,43,45,50,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",34,27
"4068",25107,"NWBJA",1525711,179,3,0.459,1,1,1,1,34,10,34,10,50,50,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",29,33
"4069",25110,"NWBJA",1527899,180,3,0.66,1,0,0,1,44,3,3,44,57,50,"art-hauntington-jzY0KRJopEI-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",25,26
"4070",25113,"NWBJA",1530029,181,3,0.607,1,0,0,1,43,10,10,43,50,50,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",33,27
"4071",25116,"NWBJA",1532037,182,3,0.487,1,0,1,0,3,20,3,20,57,50,"art-hauntington-jzY0KRJopEI-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",25,24
"4072",25119,"NWBJA",1534115,183,3,0.562,1,1,1,1,29,18,29,18,41,50,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg",31,28
"4073",25122,"NWBJA",1536369,184,3,0.732,1,0,0,1,35,18,18,35,50,55,"good-faces-xmSWVeGEnJw-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",28,35
"4074",25125,"NWBJA",1538391,185,3,0.497,0,0,0,1,6,0,0,6,35,46,"abstral-official-cyOKLSgkgCE-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",33,35
"4075",25128,"NWBJA",1540479,186,3,0.565,0,1,0,0,16,42,42,16,53,42,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",27,28
"4076",25131,"NWBJA",1542451,187,3,0.453,0,0,1,0,16,28,16,28,42,39,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",28,24
"4077",25134,"NWBJA",1544389,188,3,0.426,1,1,1,1,29,10,29,10,41,50,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",31,33
"4078",25137,"NWBJA",1546728,189,3,0.815,1,0,0,1,34,38,38,34,55,50,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",30,29
"4079",25140,"NWBJA",1549203,190,3,0.956,0,0,0,1,48,0,0,48,35,43,"abstral-official-cyOKLSgkgCE-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",33,29
"4080",25143,"NWBJA",1551895,191,3,1.156,0,0,1,0,37,28,37,28,41,39,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",34,24
"4081",25146,"NWBJA",1553969,192,3,0.55,0,0,0,1,6,37,37,6,41,46,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",34,35
"4082",25149,"NWBJA",1556165,193,3,0.656,0,0,0,1,28,0,0,28,35,39,"abstral-official-cyOKLSgkgCE-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",33,24
"4083",25152,"NWBJA",1558629,194,3,0.95,0,1,1,1,27,46,27,46,50,50,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",31,30
"4084",25155,"NWBJA",1561155,195,3,0.991,1,1,1,1,29,7,29,7,41,50,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",31,32
"4085",25158,"NWBJA",1563231,196,3,0.55,0,0,0,1,28,22,22,28,36,39,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",32,24
"4086",25161,"NWBJA",1565359,197,3,0.595,0,0,0,1,42,23,23,42,50,53,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",25,27
"4087",25164,"NWBJA",1567531,198,3,0.636,1,0,0,1,44,18,18,44,50,50,"good-faces-xmSWVeGEnJw-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",28,26
"4088",25167,"NWBJA",1569545,199,3,0.478,1,1,1,1,35,38,35,38,55,55,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",35,30
"4089",25170,"NWBJA",1571705,200,3,0.623,0,0,1,0,37,42,37,42,41,53,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",34,27
"4090",25173,"NWBJA",1573779,201,3,0.534,1,1,1,1,20,7,20,7,50,50,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",24,32
"4091",25176,"NWBJA",1576023,202,3,0.707,1,0,0,1,20,18,18,20,50,50,"good-faces-xmSWVeGEnJw-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",28,24
"4092",25179,"NWBJA",1578129,203,3,0.585,0,0,0,1,28,23,23,28,50,39,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",25,24
"4093",25182,"NWBJA",1580693,204,3,1.04,1,1,1,1,43,38,43,38,50,55,"raamin-ka-0qJBEzudn5E-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",27,30
"4094",25185,"NWBJA",1582793,205,3,0.578,0,0,0,1,6,16,16,6,42,46,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",28,35
"4095",25188,"NWBJA",1586840,206,3,NA,0,0,NA,NA,NA,NA,46,28,50,39,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",30,24
"4096",25191,"NWBJA",1589931,207,3,0.551,0,0,0,1,42,46,46,42,50,53,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",30,27
