"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","80","288009","0.0-2.0-6.0-0.0","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","287600","0","NaN","","1","1","0","400","8400","409","8660","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","81","288318","0.0-2.0-6.0-1.0","40","39660","Male","null","","","","null","","4","","","288009","0","","","","","","300","8800","309","9069","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","288729","0.0-2.0-6.1-0.1","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","288318","0","NaN","","1","1","0","400","9100","411","9378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","289067","0.0-2.0-6.1-1.1","40","39660","Male","null","","","","null","","4","","","288729","0","","","","","","300","9500","338","9789","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","289478","0.0-2.0-6.2-0.2","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","289067","0","NaN","","1","1","0","400","9800","411","10127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","289814","0.0-2.0-6.2-1.2","40","39660","Male","null","","","","null","","4","","","289478","0","","","","","","300","10200","336","10538","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","290230","0.0-2.0-6.3-0.3","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","289814","0","NaN","","1","1","0","400","10500","416","10874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","290540","0.0-2.0-6.3-1.3","40","39660","Male","null","","","","null","","4","","","290230","0","","","","","","300","10900","310","11290","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","290950","0.0-2.0-6.4-0.4","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","290540","0","NaN","","1","1","0","400","11200","410","11600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","291261","0.0-2.0-6.4-1.4","40","39660","Male","null","","","","null","","4","","","290950","0","","","","","","300","11600","311","12010","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","291672","0.0-2.0-6.5-0.5","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","291261","0","NaN","","1","1","0","400","11900","411","12321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","291981","0.0-2.0-6.5-1.5","40","39660","Male","null","","","","null","","4","","","291672","0","","","","","","300","12300","309","12732","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","292390","0.0-2.0-6.6-0.6","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","291981","0","NaN","","1","1","0","400","12600","409","13041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","292701","0.0-2.0-6.6-1.6","40","39660","Male","null","","","","null","","4","","","292390","0","","","","","","300","13000","311","13450","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","293111","0.0-2.0-6.7-0.7","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","292701","0","NaN","","1","1","0","400","13300","410","13761","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","293422","0.0-2.0-6.7-1.7","40","39660","Male","null","","","","null","","4","","","293111","0","","","","","","300","13700","311","14171","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","293831","0.0-2.0-6.8-0.8","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","293422","0","NaN","","1","1","0","400","14000","409","14482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","294140","0.0-2.0-6.8-1.8","40","39660","Male","null","","","","null","","4","","","293831","0","","","","","","300","14400","309","14891","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","294553","0.0-2.0-6.9-0.9","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","294140","0","NaN","","1","1","0","400","14700","413","15200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","294862","0.0-2.0-6.9-1.9","40","39660","Male","null","","","","null","","4","","","294553","0","","","","","","300","15100","309","15613","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","295273","0.0-2.0-6.10-0.10","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","294862","0","NaN","","1","1","0","400","15400","411","15922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","295582","0.0-2.0-6.10-1.10","40","39660","Male","null","","","","null","","4","","","295273","0","","","","","","300","15800","309","16333","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","296007","0.0-2.0-6.11-0.11","40","39660","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","295582","0","NaN","","1","1","0","400","16100","425","16642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","296317","0.0-2.0-6.11-1.11","40","39660","Male","null","","","","null","","4","","","296007","0","","","","","","300","16500","310","17067","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","296727","0.0-2.0-6.12-0.12","40","39660","Male","394","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","296317","0","NaN","","1","0","1","400","16800","410","17377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","297037","0.0-2.0-6.12-1.12","40","39660","Male","null","","","","null","","4","","","296727","0","","","","","","300","17200","310","17787","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","297449","0.0-2.0-7.0-0.0","40","39660","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","297037","0","NaN","","0","1","0","400","17500","412","18097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","297757","0.0-2.0-7.0-1.0","40","39660","Male","null","","","","null","","5","","","297449","0","","","","","","300","17900","308","18509","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","298166","0.0-2.0-7.1-0.1","40","39660","Male","391","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","297757","0","NaN","","0","0","1","400","18200","409","18817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","298475","0.0-2.0-7.1-1.1","40","39660","Male","null","","","","null","","5","","","298166","0","","","","","","300","18600","309","19226","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","110","300361","0.0-2.0-7.1-2.1-0.1","40","39660","Male","1878","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","111","302137","0.0-2.0-7.1-2.1-1.1","40","39660","Male","1769","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","302547","0.0-2.0-8.0-0.0","40","39660","Male","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/faces/christina-wocintechchat-com-0Zx1bDv5BNY-unsplash.jpg","302137","1","faces","","0","1","0","400","0","410","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
