"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions","","html-keyboard-response","1595","2564826","0.0-5.0-107.0-0.0","33","17620","Female","846","","","","68","","105","","","2563958","2","","","","0","","846","98937","868","102415","","1","45","14","objects","faces","","","","","","0","","","","2600","2","45","14","objects","faces","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","51","61","","","","","","","","","","unchosen","1","gain2","no_gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1596","2565343","0.0-5.0-107.0-1.0-0.0","33","17620","Female","null","","","","null","","105","","","2564826","2","","","","","","500","99783","517","103283","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1597","2568014","0.0-5.0-107.0-3.0","33","17620","Female","null","","","","null","","105","","","2565343","2","","","","","","2600","100283","2671","103800","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1598","2569547","0.0-5.0-108.0-0.0","33","17620","Female","null","","","","null","","106","","","2568014","2","","","","1","","1500","102883","1533","106471","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2100","2","28","17","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","66","51","","","","","","","","","","chosen","1","gain4","no_gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1599","2569869","0.0-5.0-108.0-2.0-0.0","33","17620","Female","null","","","","null","","106","","","2569547","2","","","","1","","300","104383","322","108004","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1600","2572020","0.0-5.0-108.0-3.0","33","17620","Female","null","","","","null","","106","","","2569869","2","","","","","","1800","104683","2151","108326","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1601","2573545","0.0-5.0-109.0-0.0","33","17620","Female","null","","","","null","","107","","","2572020","2","","","","1","","1500","106483","1525","110477","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2100","2","14","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","61","42","","","","","","","","","","unchosen","0","no_gain6","gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1602","2573894","0.0-5.0-109.0-2.0-0.0","33","17620","Female","null","","","","null","","107","","","2573545","2","","","","1","","300","107983","349","112002","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1603","2575732","0.0-5.0-109.0-3.0","33","17620","Female","null","","","","null","","107","","","2573894","2","","","","","","1800","108283","1838","112351","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1604","2577263","0.0-5.0-110.0-0.0","33","17620","Female","null","","","","null","","108","","","2575732","2","","","","1","","1500","110083","1531","114189","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2600","2","18","30","faces","body_parts","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","70","51","","","","","","","","","","unchosen","1","gain4","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1605","2577718","0.0-5.0-110.0-2.0-0.0","33","17620","Female","null","","","","null","","108","","","2577263","2","","","","1","","300","111583","455","115720","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1606","2580081","0.0-5.0-110.0-3.0","33","17620","Female","null","","","","null","","108","","","2577718","2","","","","","","2300","111883","2363","116175","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1607","2581636","0.0-5.0-111.0-0.0","33","17620","Female","null","","","","null","","109","","","2580081","2","","","","1","","1500","114183","1555","118538","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","3000","2","15","12","faces","faces","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","51","51","","","","","","","","","","chosen","0","no_gain1","gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1608","2581985","0.0-5.0-111.0-2.0-0.0","33","17620","Female","null","","","","null","","109","","","2581636","2","","","","1","","300","115683","349","120093","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1609","2584706","0.0-5.0-111.0-3.0","33","17620","Female","null","","","","null","","109","","","2581985","2","","","","","","2700","115983","2721","120442","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1610","2585113","0.0-5.0-112.0-0.0","33","17620","Female","393","","","","68","","110","","","2584706","2","","","","0","","393","118683","407","123163","","1","22","17","faces","faces","","","","","","0","","","","1100","2","22","17","faces","faces","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","51","51","","","","","","","","","","chosen","1","gain2","no_gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1611","2585687","0.0-5.0-112.0-1.0-0.0","33","17620","Female","null","","","","null","","110","","","2585113","2","","","","","","500","119076","574","123570","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1612","2586812","0.0-5.0-112.0-3.0","33","17620","Female","null","","","","null","","110","","","2585687","2","","","","","","1100","119576","1125","124144","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1613","2588375","0.0-5.0-113.0-0.0","33","17620","Female","null","","","","null","","111","","","2586812","2","","","","1","","1500","120676","1563","125269","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1000","2","39","31","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","62","50","","","","","","","","","","unchosen","0","no_gain1","gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1614","2588712","0.0-5.0-113.0-2.0-0.0","33","17620","Female","null","","","","null","","111","","","2588375","2","","","","1","","300","122176","337","126832","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1615","2589428","0.0-5.0-113.0-3.0","33","17620","Female","null","","","","null","","111","","","2588712","2","","","","","","700","122476","716","127169","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1616","2589509","0.0-5.0-114.0-0.0","33","17620","Female","71","","","","68","","112","","","2589428","2","","","","0","","71","123176","81","127885","","1","47","39","objects","objects","","","","","","0","","","","1300","2","47","39","objects","objects","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","62","62","","","","","","","","","","unchosen","1","gain5","no_gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1617","2590023","0.0-5.0-114.0-1.0-0.0","33","17620","Female","null","","","","null","","112","","","2589509","2","","","","","","500","123247","514","127966","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1618","2591346","0.0-5.0-114.0-3.0","33","17620","Female","null","","","","null","","112","","","2590023","2","","","","","","1300","123747","1323","128480","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1619","2591447","0.0-5.0-115.0-0.0","33","17620","Female","87","","","","68","","113","","","2591346","2","","","","0","","87","125047","101","129803","","1","3","10","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1000","2","3","10","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","51","51","","","","","","","","","","chosen","1","gain3","no_gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1620","2591962","0.0-5.0-115.0-1.0-0.0","33","17620","Female","null","","","","null","","113","","","2591447","2","","","","","","500","125134","515","129904","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1621","2592990","0.0-5.0-115.0-3.0","33","17620","Female","null","","","","null","","113","","","2591962","2","","","","","","1000","125634","1028","130419","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1622","2593237","0.0-5.0-116.0-0.0","33","17620","Female","230","","","","75","","114","","","2592990","2","","","","0","","230","126634","247","131447","","0","24","39","body_parts","objects","","","","","","0","","","","1200","2","39","24","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","62","73","","","","","","","","","","unchosen","0","no_gain1","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1623","2593760","0.0-5.0-116.0-1.0-0.0","33","17620","Female","null","","","","null","","114","","","2593237","2","","","","","","500","126864","523","131694","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
