"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response"
"","localizer","","html-keyboard-response","102","50367","0.0-2.0-24.0-0.0","1","90291","`1","NaN","","","","null","NaN","22","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-patkowski-T-LfvX-7IVg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","11.200000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","50683","0.0-2.0-24.0-1.0","1","90291","`1","null","","","","null","","22","","","1","","","","","","0.3","11.600000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","51094","0.0-2.0-25.0-0.0","1","90291","`1","NaN","","","","null","NaN","23","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-Bkci_8qcdvQ-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","11.900000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","51411","0.0-2.0-25.0-1.0","1","90291","`1","null","","","","null","","23","","","1","","","","","","0.3","12.300000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","51824","0.0-2.0-26.0-0.0","1","90291","`1","NaN","","","","null","NaN","24","","Stimuli/Experimental_stims/localizer/outdoor_scenes/adam-kool-ndN00KmbJ1c-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","12.600000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","52138","0.0-2.0-26.0-1.0","1","90291","`1","null","","","","null","","24","","","1","","","","","","0.3","13.000000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","52554","0.0-2.0-27.0-0.0","1","90291","`1","NaN","","","","null","NaN","25","","Stimuli/Experimental_stims/localizer/outdoor_scenes/dave-hoefler-lsoogGC_5dg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","13.300000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","52871","0.0-2.0-27.0-1.0","1","90291","`1","null","","","","null","","25","","","1","","","","","","14","13.700000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","53282","0.0-2.0-28.0-0.0","1","90291","`1","NaN","","","","null","NaN","26","","Stimuli/Experimental_stims/localizer/faces/ian-dooley-d1UPkiFd04A-unsplash.jpg","1","faces","","0","1","0","0.4","27.70000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","53592","0.0-2.0-28.0-1.0","1","90291","`1","null","","","","null","","26","","","1","","","","","","0.3","28.10000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","53999","0.0-2.0-29.0-0.0","1","90291","`1","NaN","","","","null","NaN","27","","Stimuli/Experimental_stims/localizer/faces/philip-martin-5aGUyCW_PJw-unsplash.jpg","1","faces","","1","1","0","0.4","28.40000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","54309","0.0-2.0-29.0-1.0","1","90291","`1","null","","","","null","","27","","","1","","","","","","0.3","28.800000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","114","54719","0.0-2.0-30.0-0.0","1","90291","`1","NaN","","","","null","NaN","28","","Stimuli/Experimental_stims/localizer/faces/ben-scott-tWb7IsL9CnY-unsplash.jpg","1","faces","","0","1","0","0.4","29.10000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","115","55024","0.0-2.0-30.0-1.0","1","90291","`1","null","","","","null","","28","","","1","","","","","","0.3","29.500000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","116","55434","0.0-2.0-31.0-0.0","1","90291","`1","NaN","","","","null","NaN","29","","Stimuli/Experimental_stims/localizer/faces/rafaella-mendes-diniz-et_78QkMMQs-unsplash.jpg","1","faces","","0","1","0","0.4","29.800000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","117","55744","0.0-2.0-31.0-1.0","1","90291","`1","null","","","","null","","29","","","1","","","","","","0.3","30.200000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","118","56154","0.0-2.0-32.0-0.0","1","90291","`1","NaN","","","","null","NaN","30","","Stimuli/Experimental_stims/localizer/faces/brooke-cagle-Nm70URdtf3c-unsplash (1).jpg","1","faces","","0","1","0","0.4","30.500000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","119","56463","0.0-2.0-32.0-1.0","1","90291","`1","null","","","","null","","30","","","1","","","","","","0.3","30.900000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","120","56872","0.0-2.0-33.0-0.0","1","90291","`1","NaN","","","","null","NaN","31","","Stimuli/Experimental_stims/localizer/faces/aleksandar-popovski-Jy4ELSGPHTc-unsplash.jpg","1","faces","","0","1","0","0.4","31.200000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","121","57184","0.0-2.0-33.0-1.0","1","90291","`1","null","","","","null","","31","","","1","","","","","","0.3","31.600000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","122","57595","0.0-2.0-34.0-0.0","1","90291","`1","NaN","","","","null","NaN","32","","Stimuli/Experimental_stims/localizer/faces/rui-silvestre-hAMJpesMeDE-unsplash.jpg","1","faces","","0","1","0","0.4","31.900000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","123","57905","0.0-2.0-34.0-1.0","1","90291","`1","null","","","","null","","32","","","1","","","","","","0.3","32.300000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","124","58315","0.0-2.0-35.0-0.0","1","90291","`1","NaN","","","","null","NaN","33","","Stimuli/Experimental_stims/localizer/faces/imansyah-muhamad-putera-n4KewLKFOZw-unsplash.jpg","1","faces","","0","1","0","0.4","32.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","125","58624","0.0-2.0-35.0-1.0","1","90291","`1","null","","","","null","","33","","","1","","","","","","0.3","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","126","59034","0.0-2.0-36.0-0.0","1","90291","`1","NaN","","","","null","NaN","34","","Stimuli/Experimental_stims/localizer/faces/mathias-huysmans-U4JDjYmjn1g-unsplash.jpg","1","faces","","0","1","0","0.4","33.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","127","59350","0.0-2.0-36.0-1.0","1","90291","`1","null","","","","null","","34","","","1","","","","","","0.3","33.699999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","128","59763","0.0-2.0-37.0-0.0","1","90291","`1","NaN","","","","null","NaN","35","","Stimuli/Experimental_stims/localizer/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg","1","faces","","0","1","0","0.4","33.99999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","129","60070","0.0-2.0-37.0-1.0","1","90291","`1","null","","","","null","","35","","","1","","","","","","0.3","34.39999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","130","60480","0.0-2.0-38.0-0.0","1","90291","`1","NaN","","","","null","NaN","36","","Stimuli/Experimental_stims/localizer/faces/darshan-patel-QJEVpydulGs-unsplash.jpg","1","faces","","0","1","0","0.4","34.69999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","131","60792","0.0-2.0-38.0-1.0","1","90291","`1","null","","","","null","","36","","","1","","","","","","0.3","35.09999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","132","61200","0.0-2.0-39.0-0.0","1","90291","`1","NaN","","","","null","NaN","37","","Stimuli/Experimental_stims/localizer/faces/jimmy-fermin-bqe0J0b26RQ-unsplash.jpg","1","faces","","0","1","0","0.4","35.399999999999984","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","133","61516","0.0-2.0-39.0-1.0","1","90291","`1","null","","","","null","","37","","","1","","","","","","0.3","35.79999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","134","61929","0.0-2.0-40.0-0.0","1","90291","`1","NaN","","","","null","NaN","38","","Stimuli/Experimental_stims/localizer/faces/etty-fidele-nF8eo2nX374-unsplash.jpg","1","faces","","0","1","0","0.4","36.09999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","135","62244","0.0-2.0-40.0-1.0","1","90291","`1","null","","","","null","","38","","","1","","","","","","0.3","36.49999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","136","62661","0.0-2.0-41.0-0.0","1","90291","`1","NaN","","","","null","NaN","39","","Stimuli/Experimental_stims/localizer/faces/ivan-dodig-R21SyyJDFgc-unsplash.jpg","1","faces","","0","1","0","0.4","36.799999999999976","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","137","62967","0.0-2.0-41.0-1.0","1","90291","`1","null","","","","null","","39","","","1","","","","","","0.3","37.199999999999974","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","138","63378","0.0-2.0-42.0-0.0","1","90291","`1","NaN","","","","null","NaN","40","","Stimuli/Experimental_stims/localizer/faces/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg","1","faces","","0","1","0","0.4","37.49999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","139","63689","0.0-2.0-42.0-1.0","1","90291","`1","null","","","","null","","40","","","1","","","","","","0.3","37.89999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","140","64098","0.0-2.0-43.0-0.0","1","90291","`1","NaN","","","","null","NaN","41","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg","1","faces","","0","1","0","0.4","38.19999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","141","64409","0.0-2.0-43.0-1.0","1","90291","`1","null","","","","null","","41","","","1","","","","","","0.3","38.599999999999966","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","142","64817","0.0-2.0-44.0-0.0","1","90291","`1","NaN","","","","null","NaN","42","","Stimuli/Experimental_stims/localizer/faces/pavel-anoshin-d0peGya6R5Y-unsplash.jpg","1","faces","","0","1","0","0.4","38.89999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","143","65128","0.0-2.0-44.0-1.0","1","90291","`1","null","","","","null","","42","","","1","","","","","","0.3","39.29999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","144","65539","0.0-2.0-45.0-0.0","1","90291","`1","NaN","","","","null","NaN","43","","Stimuli/Experimental_stims/localizer/faces/christian-buehner-DItYlc26zVI-unsplash.jpg","1","faces","","0","1","0","0.4","39.59999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","145","65851","0.0-2.0-45.0-1.0","1","90291","`1","null","","","","null","","43","","","1","","","","","","0.3","39.99999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
