"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning"
"","localizer","","html-keyboard-response","288","605716","0.0-2.0-99.0-0.0","27","31027","Female","169","","","","68","0","97","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-pdynOoM7xmA-unsplash.jpg","605298","1","body_parts","","0","0","1","400","118500","418","123169","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","289","606166","0.0-2.0-99.0-1.0","27","31027","Female","null","","","","null","","97","","","605716","1","","","","","","300","118900","450","123587","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","290","606583","0.0-2.0-100.0-0.0","27","31027","Female","1","","","","68","0","98","","Stimuli/Experimental_stims/localizer/body_parts/nadine-shaabana-ypyaaEf2ntM-unsplash.jpg","606166","1","body_parts","","0","0","1","400","119200","417","124037","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","291","606900","0.0-2.0-100.0-1.0","27","31027","Female","null","","","","null","","98","","","606583","1","","","","","","300","119600","317","124454","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","292","607313","0.0-2.0-101.0-0.0","27","31027","Female","91","","","","68","0","99","","Stimuli/Experimental_stims/localizer/body_parts/louis-hansel-FjKTMRTQYAs-unsplash.jpg","606900","1","body_parts","","0","0","1","400","119900","413","124771","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","293","607627","0.0-2.0-101.0-1.0","27","31027","Female","null","","","","null","","99","","","607313","1","","","","","","300","120300","314","125184","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","294","608051","0.0-2.0-102.0-0.0","27","31027","Female","157","","","","68","0","100","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","607627","1","body_parts","","0","0","1","400","120600","424","125498","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","295","608372","0.0-2.0-102.0-1.0","27","31027","Female","null","","","","null","","100","","","608051","1","","","","","","300","121000","321","125922","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","296","608793","0.0-2.0-103.0-0.0","27","31027","Female","118","","","","68","0","101","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","608372","1","body_parts","","0","0","1","400","121300","421","126243","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","297","609103","0.0-2.0-103.0-1.0","27","31027","Female","null","","","","null","","101","","","608793","1","","","","","","300","121700","310","126664","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","298","609518","0.0-2.0-104.0-0.0","27","31027","Female","54","","","","68","0","102","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-pIySu25o0bM-unsplash.jpg","609103","1","body_parts","","0","0","1","400","122000","415","126974","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","299","609842","0.0-2.0-104.0-1.0","27","31027","Female","null","","","","null","","102","","","609518","1","","","","","","300","122400","324","127389","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","300","610264","0.0-2.0-105.0-0.0","27","31027","Female","18","","","","68","0","103","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","609842","1","body_parts","","0","0","1","400","122700","422","127713","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","301","610654","0.0-2.0-105.0-1.0","27","31027","Female","null","","","","null","","103","","","610264","1","","","","","","300","123100","390","128135","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","302","611069","0.0-2.0-106.0-0.0","27","31027","Female","NaN","","","","null","NaN","104","","Stimuli/Experimental_stims/localizer/body_parts/sina-rezakhani-d1gQi0Jl05U-unsplash (1).jpg","610654","1","body_parts","","0","1","0","400","123400","415","128525","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","303","611386","0.0-2.0-106.0-1.0","27","31027","Female","null","","","","null","","104","","","611069","1","","","","","","300","123800","317","128940","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","304","611801","0.0-2.0-107.0-0.0","27","31027","Female","NaN","","","","null","NaN","105","","Stimuli/Experimental_stims/localizer/body_parts/ant-rozetsky-bXQd8JXx0vs-unsplash.jpg","611386","1","body_parts","","1","1","0","400","124100","415","129257","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","305","625864","0.0-2.0-107.0-1.0","27","31027","Female","null","","","","null","","105","","","611801","1","","","","","","14000","124500","14063","129672","14000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","306","626275","0.0-2.0-108.0-0.0","27","31027","Female","210","","","","68","0","106","","Stimuli/Experimental_stims/localizer/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","625864","1","outdoor_scenes","","0","0","1","400","138500","411","143735","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","307","626583","0.0-2.0-108.0-1.0","27","31027","Female","null","","","","null","","106","","","626275","1","","","","","","300","138900","308","144146","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","308","626999","0.0-2.0-109.0-0.0","27","31027","Female","NaN","","","","null","NaN","107","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ken-cheung-KonWFWUaAuk-unsplash.jpg","626583","1","outdoor_scenes","","0","1","0","400","139200","416","144454","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","309","627311","0.0-2.0-109.0-1.0","27","31027","Female","null","","","","null","","107","","","626999","1","","","","","","300","139600","312","144870","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","310","627838","0.0-2.0-110.0-0.0","27","31027","Female","NaN","","","","null","NaN","108","","Stimuli/Experimental_stims/localizer/outdoor_scenes/rod-sot-X_vbB7wfv5k-unsplash.jpg","627311","1","outdoor_scenes","","0","1","0","400","139900","527","145182","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","311","628158","0.0-2.0-110.0-1.0","27","31027","Female","null","","","","null","","108","","","627838","1","","","","","","300","140300","320","145709","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","312","628580","0.0-2.0-111.0-0.0","27","31027","Female","32","","","","68","0","109","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kenneth-thewissen-D76DklsG-5U-unsplash.jpg","628158","1","outdoor_scenes","","0","0","1","400","140600","422","146029","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","313","628886","0.0-2.0-111.0-1.0","27","31027","Female","null","","","","null","","109","","","628580","1","","","","","","300","141000","306","146451","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","314","629300","0.0-2.0-112.0-0.0","27","31027","Female","NaN","","","","null","NaN","110","","Stimuli/Experimental_stims/localizer/outdoor_scenes/andres-sanz-uILhNE1VcwA-unsplash.jpg","628886","1","outdoor_scenes","","0","1","0","400","141300","414","146757","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","315","629618","0.0-2.0-112.0-1.0","27","31027","Female","null","","","","null","","110","","","629300","1","","","","","","300","141700","318","147171","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","316","630033","0.0-2.0-113.0-0.0","27","31027","Female","1","","","","68","0","111","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tomasz-filipek-CUWC-6MRcNg-unsplash.jpg","629618","1","outdoor_scenes","","0","0","1","400","142000","415","147489","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","317","630350","0.0-2.0-113.0-1.0","27","31027","Female","null","","","","null","","111","","","630033","1","","","","","","300","142400","317","147904","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","318","630758","0.0-2.0-114.0-0.0","27","31027","Female","NaN","","","","null","NaN","112","","Stimuli/Experimental_stims/localizer/outdoor_scenes/samuel-ferrara-IEHPDNk2-8w-unsplash.jpg","630350","1","outdoor_scenes","","1","1","0","400","142700","408","148221","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","319","631086","0.0-2.0-114.0-1.0","27","31027","Female","null","","","","null","","112","","","630758","1","","","","","","300","143100","328","148629","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","320","631504","0.0-2.0-115.0-0.0","27","31027","Female","273","","","","75","1","113","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-patkowski-T-LfvX-7IVg-unsplash.jpg","631086","1","outdoor_scenes","","0","0","0","400","143400","418","148957","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","321","631820","0.0-2.0-115.0-1.0","27","31027","Female","null","","","","null","","113","","","631504","1","","","","","","300","143800","316","149375","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","322","632231","0.0-2.0-116.0-0.0","27","31027","Female","240","","","","68","0","114","","Stimuli/Experimental_stims/localizer/outdoor_scenes/mark-harpur-K2s_YE031CA-unsplash.jpg","631820","1","outdoor_scenes","","0","0","1","400","144100","411","149691","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","323","632551","0.0-2.0-116.0-1.0","27","31027","Female","null","","","","null","","114","","","632231","1","","","","","","300","144500","320","150102","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","324","632963","0.0-2.0-117.0-0.0","27","31027","Female","145","","","","68","0","115","","Stimuli/Experimental_stims/localizer/outdoor_scenes/erol-ahmed-d3pTF3r_hwY-unsplash.jpg","632551","1","outdoor_scenes","","0","0","1","400","144800","412","150422","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
