"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"","final_decisions_confirmation","","html-keyboard-response","1424","3002113","0.0-5.0-18.0-1.0-0.0","33","75229","female","null","","","","null","","16","","","3001591","1","","","","","","500","48471","522","49156","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1425","3003227","0.0-5.0-18.0-3.0","33","75229","female","null","","","","null","","16","","","3002113","1","","","","","","1100","48971","1114","49678","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1426","3004743","0.0-5.0-19.0-0.0","33","75229","female","null","","","","null","","17","","","3003227","1","","","","1","","1500","50071","1516","50792","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1200","1","32","36","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","57","68","","","","","","","","","chosen","1","gain6","no_gain2",""
"","final_decisions_no_response","","html-keyboard-response","1427","3005056","0.0-5.0-19.0-2.0-0.0","33","75229","female","null","","","","null","","17","","","3004743","1","","","","1","","300","51571","313","52308","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1428","3005966","0.0-5.0-19.0-3.0","33","75229","female","null","","","","null","","17","","","3005056","1","","","","","","900","51871","910","52621","900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1429","3007484","0.0-5.0-20.0-0.0","33","75229","female","null","","","","null","","18","","","3005966","1","","","","1","","1500","52771","1518","53531","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1400","1","3","20","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","78","62","","","","","","","","","unchosen","1","gain5","no_gain4",""
"","final_decisions_no_response","","html-keyboard-response","1430","3007800","0.0-5.0-20.0-2.0-0.0","33","75229","female","null","","","","null","","18","","","3007484","1","","","","1","","300","54271","316","55049","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1431","3008921","0.0-5.0-20.0-3.0","33","75229","female","null","","","","null","","18","","","3007800","1","","","","","","1100","54571","1121","55365","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1432","3009065","0.0-5.0-21.0-0.0","33","75229","female","130","","","","75","","19","","","3008921","1","","","","0","","130","55671","144","56486","","","0","39","9","objects","outdoor_scenes","","","","","","0","","","","1300","1","9","39","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","87","57","","","","","","","","","chosen","0","no_gain4","gain1","1"
"","final_decisions_confirmation","","html-keyboard-response","1433","3009581","0.0-5.0-21.0-1.0-0.0","33","75229","female","null","","","","null","","19","","","3009065","1","","","","","","500","55801","516","56630","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1434","3010896","0.0-5.0-21.0-3.0","33","75229","female","null","","","","null","","19","","","3009581","1","","","","","","1300","56301","1315","57146","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1435","3012033","0.0-5.0-22.0-0.0","33","75229","female","1128","","","","75","","20","","","3010896","1","","","","0","","1128","57601","1137","58461","","","0","40","32","objects","body_parts","","","","","","0","","","","4600","1","32","40","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","57","58","","","","","","","","","chosen","1","gain6","no_gain6","0"
"","final_decisions_confirmation","","html-keyboard-response","1436","3012555","0.0-5.0-22.0-1.0-0.0","33","75229","female","null","","","","null","","20","","","3012033","1","","","","","","500","58729","522","59598","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1437","3017189","0.0-5.0-22.0-3.0","33","75229","female","null","","","","null","","20","","","3012555","1","","","","","","4600","59229","4634","60120","4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1438","3018707","0.0-5.0-23.0-0.0","33","75229","female","null","","","","null","","21","","","3017189","1","","","","1","","1500","63829","1518","64754","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1000","1","11","15","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","80","40","","","","","","","","","unchosen","0","no_gain1","gain3",""
"","final_decisions_no_response","","html-keyboard-response","1439","3019020","0.0-5.0-23.0-2.0-0.0","33","75229","female","null","","","","null","","21","","","3018707","1","","","","1","","300","65329","313","66272","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1440","3019730","0.0-5.0-23.0-3.0","33","75229","female","null","","","","null","","21","","","3019020","1","","","","","","700","65629","710","66585","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1441","3021195","0.0-5.0-24.0-0.0","33","75229","female","1452","","","","75","","22","","","3019730","1","","","","0","","1452","66329","1465","67295","","","0","9","4","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1100","1","4","9","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","75","87","","","","","","","","","chosen","1","gain4","no_gain4","0"
"","final_decisions_confirmation","","html-keyboard-response","1442","3021707","0.0-5.0-24.0-1.0-0.0","33","75229","female","null","","","","null","","22","","","3021195","1","","","","","","500","67781","512","68760","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1443","3022893","0.0-5.0-24.0-3.0","33","75229","female","null","","","","null","","22","","","3021707","1","","","","","","1100","68281","1186","69272","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1444","3023898","0.0-5.0-25.0-0.0","33","75229","female","995","","","","75","","23","","","3022893","1","","","","0","","995","69381","1005","70458","","","0","45","11","objects","outdoor_scenes","","","","","","0","","","","1700","1","11","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","80","58","","","","","","","","","unchosen","0","no_gain1","gain4","1"
"","final_decisions_confirmation","","html-keyboard-response","1445","3024412","0.0-5.0-25.0-1.0-0.0","33","75229","female","null","","","","null","","23","","","3023898","1","","","","","","500","70376","514","71463","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1446","3026123","0.0-5.0-25.0-3.0","33","75229","female","null","","","","null","","23","","","3024412","1","","","","","","1700","70876","1711","71977","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1447","3027529","0.0-5.0-26.0-0.0","33","75229","female","1392","","","","75","","24","","","3026123","1","","","","0","","1392","72576","1406","73688","","","0","3","6","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2800","1","6","3","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","84","78","","","","","","","","","unchosen","0","no_gain3","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1448","3028039","0.0-5.0-26.0-1.0-0.0","33","75229","female","null","","","","null","","24","","","3027529","1","","","","","","500","73968","510","75094","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1449","3030847","0.0-5.0-26.0-3.0","33","75229","female","null","","","","null","","24","","","3028039","1","","","","","","2800","74468","2808","75604","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1450","3031893","0.0-5.0-27.0-0.0","33","75229","female","1028","","","","75","","25","","","3030847","1","","","","0","","1028","77268","1046","78412","","","0","18","4","faces","outdoor_scenes","","","","","","0","","","","3200","1","4","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","75","47","","","","","","","","","chosen","1","gain4","no_gain3","0"
"","final_decisions_confirmation","","html-keyboard-response","1451","3032417","0.0-5.0-27.0-1.0-0.0","33","75229","female","null","","","","null","","25","","","3031893","1","","","","","","500","78296","524","79458","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1452","3035628","0.0-5.0-27.0-3.0","33","75229","female","null","","","","null","","25","","","3032417","1","","","","","","3200","78796","3211","79982","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1453","3036877","0.0-5.0-28.0-0.0","33","75229","female","1233","","","","68","","26","","","3035628","1","","","","0","","1233","81996","1249","83193","","","1","28","40","body_parts","objects","","","","","","0","","","","2000","1","28","40","body_parts","objects","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","64","58","","","","","","","","","chosen","1","gain5","no_gain6","1"
"","final_decisions_confirmation","","html-keyboard-response","1454","3037392","0.0-5.0-28.0-1.0-0.0","33","75229","female","null","","","","null","","26","","","3036877","1","","","","","","500","83229","515","84442","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1455","3039416","0.0-5.0-28.0-3.0","33","75229","female","null","","","","null","","26","","","3037392","1","","","","","","2000","83729","2024","84957","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
