"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","1654","3005481","0.0-5.0-126.0-1.0-0.0","35","50734","Male","null","","","","null","","124","","","3004929","2","","","","","","500","166092","552","168771","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1655","3006593","0.0-5.0-126.0-3.0","35","50734","Male","null","","","","null","","124","","","3005481","2","","","","","","1100","166592","1112","169323","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1656","3008110","0.0-5.0-127.0-0.0","35","50734","Male","null","","","","null","","125","","","3006593","2","","","","1","","1500","167692","1517","170435","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1500","2","31","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","76","96","","","","","","","","","chosen","1","gain5","no_gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1657","3008423","0.0-5.0-127.0-2.0-0.0","35","50734","Male","null","","","","null","","125","","","3008110","2","","","","1","","300","169192","313","171952","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1658","3009643","0.0-5.0-127.0-3.0","35","50734","Male","null","","","","null","","125","","","3008423","2","","","","","","1200","169492","1220","172265","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1659","3010355","0.0-5.0-128.0-0.0","35","50734","Male","700","","","","75","","126","","","3009643","2","","","","0","","700","170692","712","173485","","","0","5","47","outdoor_scenes","objects","","","","","","0","","","","1900","2","47","5","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","82","93","","","","","","","","","chosen","0","no_gain5","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1660","3010864","0.0-5.0-128.0-1.0-0.0","35","50734","Male","null","","","","null","","126","","","3010355","2","","","","","","500","171392","509","174197","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1661","3012779","0.0-5.0-128.0-3.0","35","50734","Male","null","","","","null","","126","","","3010864","2","","","","","","1900","171892","1915","174706","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1662","3013899","0.0-5.0-129.0-0.0","35","50734","Male","1108","","","","68","","127","","","3012779","2","","","","0","","1108","173792","1120","176621","","","1","27","38","body_parts","objects","","","","","","0","","","","1600","2","27","38","body_parts","objects","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","96","92","","","","","","","","","unchosen","0","no_gain2","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1663","3014407","0.0-5.0-129.0-1.0-0.0","35","50734","Male","null","","","","null","","127","","","3013899","2","","","","","","500","174900","508","177741","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1664","3016016","0.0-5.0-129.0-3.0","35","50734","Male","null","","","","null","","127","","","3014407","2","","","","","","1600","175400","1609","178249","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1665","3016964","0.0-5.0-130.0-0.0","35","50734","Male","935","","","","75","","128","","","3016016","2","","","","0","","935","177000","948","179858","","","0","36","43","objects","objects","","","","","","0","","","","3100","2","43","36","objects","objects","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","38","81","","","","","","","","","unchosen","1","gain5","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1666","3017499","0.0-5.0-130.0-1.0-0.0","35","50734","Male","null","","","","null","","128","","","3016964","2","","","","","","500","177935","535","180806","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1667","3020614","0.0-5.0-130.0-3.0","35","50734","Male","null","","","","null","","128","","","3017499","2","","","","","","3100","178435","3115","181341","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1668","3022127","0.0-5.0-131.0-0.0","35","50734","Male","null","","","","null","","129","","","3020614","2","","","","1","","1500","181535","1513","184456","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2800","2","25","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","39","93","","","","","","","","","chosen","0","no_gain1","gain1","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1669","3022438","0.0-5.0-131.0-2.0-0.0","35","50734","Male","null","","","","null","","129","","","3022127","2","","","","1","","300","183035","311","185969","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1670","3024953","0.0-5.0-131.0-3.0","35","50734","Male","null","","","","null","","129","","","3022438","2","","","","","","2500","183335","2515","186280","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1671","3026465","0.0-5.0-132.0-0.0","35","50734","Male","null","","","","null","","130","","","3024953","2","","","","1","","1500","185835","1512","188795","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1800","2","31","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","76","81","","","","","","","","","chosen","1","gain5","no_gain4","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1672","3026775","0.0-5.0-132.0-2.0-0.0","35","50734","Male","null","","","","null","","130","","","3026465","2","","","","1","","300","187335","310","190307","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1673","3028287","0.0-5.0-132.0-3.0","35","50734","Male","null","","","","null","","130","","","3026775","2","","","","","","1500","187635","1512","190617","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1674","3029548","0.0-5.0-133.0-0.0","35","50734","Male","1243","","","","68","","131","","","3028287","2","","","","0","","1243","189135","1261","192129","","","1","20","38","faces","objects","","","","","","0","","","","2100","2","20","38","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","58","92","","","","","","","","","unchosen","0","no_gain6","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1675","3030061","0.0-5.0-133.0-1.0-0.0","35","50734","Male","null","","","","null","","131","","","3029548","2","","","","","","500","190378","513","193390","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1676","3032176","0.0-5.0-133.0-3.0","35","50734","Male","null","","","","null","","131","","","3030061","2","","","","","","2100","190878","2115","193903","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1677","3033095","0.0-5.0-134.0-0.0","35","50734","Male","892","","","","75","","132","","","3032176","2","","","","0","","892","192978","919","196018","","","0","4","33","outdoor_scenes","body_parts","","","","","","0","","","","2100","2","33","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","92","96","","","","","","","","","chosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1678","3033608","0.0-5.0-134.0-1.0-0.0","35","50734","Male","null","","","","null","","132","","","3033095","2","","","","","","500","193870","513","196937","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1679","3035722","0.0-5.0-134.0-3.0","35","50734","Male","null","","","","null","","132","","","3033608","2","","","","","","2100","194370","2114","197450","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1680","3036480","0.0-5.0-135.0-0.0","35","50734","Male","744","","","","68","","133","","","3035722","2","","","","0","","744","196470","758","199564","","","1","8","31","outdoor_scenes","body_parts","","","","","","0","","","","1600","2","8","31","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","94","76","","","","","","","","","chosen","0","no_gain2","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1681","3036987","0.0-5.0-135.0-1.0-0.0","35","50734","Male","null","","","","null","","133","","","3036480","2","","","","","","500","197214","507","200322","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1682","3038597","0.0-5.0-135.0-3.0","35","50734","Male","null","","","","null","","133","","","3036987","2","","","","","","1600","197714","1610","200829","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
