"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","missed_checkup","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","show_reward","","html-keyboard-response","1156","1674382","0.0-4.0-54.0-2.0","24","74897","female","957","","","","68","","gain","52","","","1672876","2","","","","0","","1500","96900","1506","89824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","957","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1157","1678087","0.0-4.0-54.0-3.0","24","74897","female","null","","","","null","","","52","","","1674382","2","","","","","","3700","98900","3705","91330","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1158","1679595","0.0-4.0-55.0-0.0","24","74897","female","null","","","","null","","","53","","","1678087","2","","1400","","","","1500","102600","1508","95035","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","33","F","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1159","1681000","0.0-4.0-55.0-1.0","24","74897","female","null","","","","null","","","53","","","1679595","2","","","","","","1400","104100","1405","96543","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1160","1682508","0.0-4.0-55.0-2.0","24","74897","female","1408","","","","68","","gain","53","","","1681000","2","","","","0","","1500","105500","1508","97948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1408","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1161","1683914","0.0-4.0-55.0-3.0","24","74897","female","null","","","","null","","","53","","","1682508","2","","","","","","1400","106900","1406","99456","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1162","1685422","0.0-4.0-56.0-0.0","24","74897","female","null","","","","null","","","54","","","1683914","2","","1100","","","","1500","108300","1508","100862","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","1","G","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1163","1686527","0.0-4.0-56.0-1.0","24","74897","female","null","","","","null","","","54","","","1685422","2","","","","","","1100","109800","1105","102370","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1164","1688032","0.0-4.0-56.0-2.0","24","74897","female","null","","","","null","","no_response","54","","","1686527","2","","","","1","","1500","110900","1505","103475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1165","1689638","0.0-4.0-56.0-3.0","24","74897","female","null","","","","null","","","54","","","1688032","2","","","","","","1600","112000","1606","104980","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1166","1691145","0.0-4.0-57.0-0.0","24","74897","female","null","","","","null","","","55","","","1689638","2","","2700","","","","1500","113600","1507","106586","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","40","J","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1167","1693851","0.0-4.0-57.0-1.0","24","74897","female","null","","","","null","","","55","","","1691145","2","","","","","","2700","115100","2706","108093","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1168","1695356","0.0-4.0-57.0-2.0","24","74897","female","null","","","","null","","no_response","55","","","1693851","2","","","","1","","1500","117800","1505","110799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1169","1696661","0.0-4.0-57.0-3.0","24","74897","female","null","","","","null","","","55","","","1695356","2","","","","","","1300","120500","1305","112304","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1170","1698169","0.0-4.0-58.0-0.0","24","74897","female","null","","","","null","","","56","","","1696661","2","","1100","","","","1500","121800","1508","113609","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","15","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1171","1699274","0.0-4.0-58.0-1.0","24","74897","female","null","","","","null","","","56","","","1698169","2","","","","","","1100","123300","1105","115117","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1172","1700778","0.0-4.0-58.0-2.0","24","74897","female","928","","","","68","","gain","56","","","1699274","2","","","","0","","1500","124400","1504","116222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1173","1702084","0.0-4.0-58.0-3.0","24","74897","female","null","","","","null","","","56","","","1700778","2","","","","","","1300","125500","1306","117726","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1174","1703590","0.0-4.0-59.0-0.0","24","74897","female","null","","","","null","","","57","","","1702084","2","","1200","","","","1500","126800","1506","119032","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","37","A","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1175","1704797","0.0-4.0-59.0-1.0","24","74897","female","null","","","","null","","","57","","","1703590","2","","","","","","1200","128300","1207","120538","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1176","1706306","0.0-4.0-59.0-2.0","24","74897","female","null","","","","null","","no_response","57","","","1704797","2","","","","1","","1500","129500","1509","121745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1177","1707413","0.0-4.0-59.0-3.0","24","74897","female","null","","","","null","","","57","","","1706306","2","","","","","","1100","130700","1107","123254","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1178","1708919","0.0-4.0-60.0-0.0","24","74897","female","null","","","","null","","","58","","","1707413","2","","1400","","","","1500","131800","1506","124361","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","31","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1179","1710324","0.0-4.0-60.0-1.0","24","74897","female","null","","","","null","","","58","","","1708919","2","","","","","","1400","133300","1405","125867","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1180","1711831","0.0-4.0-60.0-2.0","24","74897","female","837","","","","68","","gain","58","","","1710324","2","","","","0","","1500","134700","1507","127272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","837","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1181","1713336","0.0-4.0-60.0-3.0","24","74897","female","null","","","","null","","","58","","","1711831","2","","","","","","1500","136100","1505","128779","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1182","1714842","0.0-4.0-61.0-0.0","24","74897","female","null","","","","null","","","59","","","1713336","2","","2000","","","","1500","137600","1506","130284","","","","","","","","","","","","0","","","","4200","","","","","","","","","","","","","4","H","gain","","","","","","","","","","","","","","","","","","","","","",""
