"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1784","6765608","0.0-5.0-158.0-0.0","28","76661","female","884","","","","75","","156","","","6764706","3","","","","0","","884","28819","902","29473","","0","2","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1900","3","11","2","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","73","77","","","","","","","","","unchosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1785","6766130","0.0-5.0-158.0-1.0-0.0","28","76661","female","null","","","","null","","156","","","6765608","3","","","","","","500","29703","522","30375","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1786","6768056","0.0-5.0-158.0-3.0","28","76661","female","null","","","","null","","156","","","6766130","3","","","","","","1900","30203","1926","30897","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1787","6768867","0.0-5.0-159.0-0.0","28","76661","female","797","","","","68","","157","","","6768056","3","","","","0","","797","32103","811","32823","","1","45","29","objects","body_parts","","","","","","0","","","","1000","3","45","29","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","75","70","","","","","","","","","chosen","1","gain1","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1788","6769387","0.0-5.0-159.0-1.0-0.0","28","76661","female","null","","","","null","","157","","","6768867","3","","","","","","500","32900","520","33634","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1789","6770520","0.0-5.0-159.0-3.0","28","76661","female","null","","","","null","","157","","","6769387","3","","","","","","1000","33400","1133","34154","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1790","6771467","0.0-5.0-160.0-0.0","28","76661","female","907","","","","68","","158","","","6770520","3","","","","0","","907","34400","947","35287","","1","41","26","objects","body_parts","","","","","","0","","","","1800","3","41","26","objects","body_parts","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","76","77","","","","","","","","","chosen","0","no_gain2","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1791","6771987","0.0-5.0-160.0-1.0-0.0","28","76661","female","null","","","","null","","158","","","6771467","3","","","","","","500","35307","520","36234","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1792","6773814","0.0-5.0-160.0-3.0","28","76661","female","null","","","","null","","158","","","6771987","3","","","","","","1800","35807","1827","36754","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1793","6774771","0.0-5.0-161.0-0.0","28","76661","female","939","","","","68","","159","","","6773814","3","","","","0","","939","37607","957","38581","","1","44","4","objects","outdoor_scenes","","","","","","0","","","","1800","3","44","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","73","73","","","","","","","","","unchosen","1","gain4","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1794","6775280","0.0-5.0-161.0-1.0-0.0","28","76661","female","null","","","","null","","159","","","6774771","3","","","","","","500","38546","509","39538","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1795","6777099","0.0-5.0-161.0-3.0","28","76661","female","null","","","","null","","159","","","6775280","3","","","","","","1800","39046","1819","40047","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1796","6778003","0.0-5.0-162.0-0.0","28","76661","female","887","","","","75","","160","","","6777099","3","","","","0","","887","40846","904","41866","","0","39","4","objects","outdoor_scenes","","","","","","0","","","","4700","3","4","39","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","73","74","","","","","","","","","unchosen","0","no_gain4","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1797","6778519","0.0-5.0-162.0-1.0-0.0","28","76661","female","null","","","","null","","160","","","6778003","3","","","","","","500","41733","516","42770","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1798","6783250","0.0-5.0-162.0-3.0","28","76661","female","null","","","","null","","160","","","6778519","3","","","","","","4700","42233","4731","43286","4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1799","6784310","0.0-5.0-163.0-0.0","28","76661","female","1044","","","","75","","161","","","6783250","3","","","","0","","1044","46933","1060","48017","","0","44","34","objects","body_parts","","","","","","0","","","","1300","3","34","44","body_parts","objects","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","30","73","","","","","","","","","unchosen","0","no_gain1","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1800","6784833","0.0-5.0-163.0-1.0-0.0","28","76661","female","null","","","","null","","161","","","6784310","3","","","","","","500","47977","523","49077","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1801","6786205","0.0-5.0-163.0-3.0","28","76661","female","null","","","","null","","161","","","6784833","3","","","","","","1300","48477","1372","49600","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1802","6787456","0.0-5.0-164.0-0.0","28","76661","female","1231","","","","68","","162","","","6786205","3","","","","0","","1231","49777","1251","50972","","1","33","3","body_parts","outdoor_scenes","","","","","","0","","","","1200","3","33","3","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","77","82","","","","","","","","","chosen","1","gain2","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1803","6787967","0.0-5.0-164.0-1.0-0.0","28","76661","female","null","","","","null","","162","","","6787456","3","","","","","","500","51008","511","52223","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1804","6789178","0.0-5.0-164.0-3.0","28","76661","female","null","","","","null","","162","","","6787967","3","","","","","","1200","51508","1211","52734","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1805","6790033","0.0-5.0-165.0-0.0","28","76661","female","842","","","","68","","163","","","6789178","3","","","","0","","842","52708","855","53945","","1","16","8","faces","outdoor_scenes","","","","","","0","","","","1600","3","16","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","76","79","","","","","","","","","chosen","0","no_gain3","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1806","6790551","0.0-5.0-165.0-1.0-0.0","28","76661","female","null","","","","null","","163","","","6790033","3","","","","","","500","53550","518","54800","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1807","6792194","0.0-5.0-165.0-3.0","28","76661","female","null","","","","null","","163","","","6790551","3","","","","","","1600","54050","1643","55318","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1808","6793189","0.0-5.0-166.0-0.0","28","76661","female","962","","","","75","","164","","","6792194","3","","","","0","","962","55650","995","56961","","0","35","32","body_parts","body_parts","","","","","","0","","","","1200","3","32","35","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","82","87","","","","","","","","","unchosen","0","no_gain2","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1809","6793700","0.0-5.0-166.0-1.0-0.0","28","76661","female","null","","","","null","","164","","","6793189","3","","","","","","500","56612","511","57956","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1810","6794919","0.0-5.0-166.0-3.0","28","76661","female","null","","","","null","","164","","","6793700","3","","","","","","1200","57112","1219","58467","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1811","6796177","0.0-5.0-167.0-0.0","28","76661","female","1244","","","","68","","165","","","6794919","3","","","","0","","1244","58312","1258","59686","","1","11","14","outdoor_scenes","faces","","","","","","0","","","","1100","3","11","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","73","74","","","","","","","","","unchosen","1","gain6","no_gain5","1","","","","","","","","","","","","","","",""
