"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","393","754079","0.0-2.0-154.0-0.0","32","47210","male","224","","","","68","0","152","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-_LuLiJc1cdo-unsplash.jpg","","753667","1","outdoor_scenes","","0","0","1","400","198100","412","203220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","394","754389","0.0-2.0-154.0-1.0","32","47210","male","null","","","","null","","152","","","","754079","1","","","","","","300","198500","310","203632","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","395","754805","0.0-2.0-155.0-0.0","32","47210","male","NaN","","","","null","NaN","153","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tim-swaan-eOpewngf68w-unsplash (1).jpg","","754389","1","outdoor_scenes","","0","1","0","400","198800","416","203942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","396","755123","0.0-2.0-155.0-1.0","32","47210","male","null","","","","null","","153","","","","754805","1","","","","","","300","199200","318","204358","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","397","755540","0.0-2.0-156.0-0.0","32","47210","male","NaN","","","","null","NaN","154","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jack-millard-zjyP-UYI-ko-unsplash.jpg","","755123","1","outdoor_scenes","","0","1","0","400","199500","417","204676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","398","755897","0.0-2.0-156.0-1.0","32","47210","male","null","","","","null","","154","","","","755540","1","","","","","","300","199900","357","205093","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","399","756307","0.0-2.0-157.0-0.0","32","47210","male","2","","","","68","0","155","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","","755897","1","outdoor_scenes","","0","0","1","400","200200","410","205450","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","400","756618","0.0-2.0-157.0-1.0","32","47210","male","null","","","","null","","155","","","","756307","1","","","","","","300","200600","311","205860","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","401","757036","0.0-2.0-158.0-0.0","32","47210","male","62","","","","68","0","156","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-micheli-ruWkmt3nU58-unsplash.jpg","","756618","1","outdoor_scenes","","0","0","1","400","200900","418","206171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","402","757349","0.0-2.0-158.0-1.0","32","47210","male","null","","","","null","","156","","","","757036","1","","","","","","300","201300","313","206589","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","403","757760","0.0-2.0-159.0-0.0","32","47210","male","67","","","","68","0","157","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cosmic-timetraveler-pYyOZ8q7AII-unsplash.jpg","","757349","1","outdoor_scenes","","0","0","1","400","201600","411","206902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","404","758071","0.0-2.0-159.0-1.0","32","47210","male","null","","","","null","","157","","","","757760","1","","","","","","300","202000","311","207313","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","405","758496","0.0-2.0-160.0-0.0","32","47210","male","199","","","","68","0","158","","Stimuli/Experimental_stims/localizer/outdoor_scenes/chris-holgersson-zshyCr6HGw0-unsplash.jpg","","758071","1","outdoor_scenes","","0","0","1","400","202300","425","207624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","406","758820","0.0-2.0-160.0-1.0","32","47210","male","null","","","","null","","158","","","","758496","1","","","","","","300","202700","324","208049","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","407","759237","0.0-2.0-161.0-0.0","32","47210","male","327","","","","68","0","159","","Stimuli/Experimental_stims/localizer/outdoor_scenes/daniel-roe-lpjb_UMOyx8-unsplash.jpg","","758820","1","outdoor_scenes","","1","0","0","400","203000","417","208373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","408","759559","0.0-2.0-161.0-1.0","32","47210","male","null","","","","null","","159","","","","759237","1","","","","","","300","203400","322","208790","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","409","760005","0.0-2.0-162.0-0.0","32","47210","male","15","","","","75","1","160","","Stimuli/Experimental_stims/localizer/outdoor_scenes/michael-martinelli-mFbrMEVKCkc-unsplash.jpg","","759559","1","outdoor_scenes","","0","0","0","400","203700","446","209112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","410","760317","0.0-2.0-162.0-1.0","32","47210","male","null","","","","null","","160","","","","760005","1","","","","","","300","204100","312","209558","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","411","760737","0.0-2.0-163.0-0.0","32","47210","male","NaN","","","","null","NaN","161","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-patkowski-T-LfvX-7IVg-unsplash.jpg","","760317","1","outdoor_scenes","","0","1","0","400","204400","420","209870","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","412","761045","0.0-2.0-163.0-1.0","32","47210","male","null","","","","null","","161","","","","760737","1","","","","","","300","204800","308","210290","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","413","761462","0.0-2.0-164.0-0.0","32","47210","male","29","","","","68","0","162","","Stimuli/Experimental_stims/localizer/outdoor_scenes/wai-siew-mTFyV8oNDzU-unsplash.jpg","","761045","1","outdoor_scenes","","0","0","1","400","205100","417","210598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","414","761774","0.0-2.0-164.0-1.0","32","47210","male","null","","","","null","","162","","","","761462","1","","","","","","300","205500","312","211015","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","415","762199","0.0-2.0-165.0-0.0","32","47210","male","199","","","","68","0","163","","Stimuli/Experimental_stims/localizer/outdoor_scenes/redd-f-Lm5rkxzgiFQ-unsplash.jpg","","761774","1","outdoor_scenes","","0","0","1","400","205800","425","211327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","416","762512","0.0-2.0-165.0-1.0","32","47210","male","null","","","","null","","163","","","","762199","1","","","","","","300","206200","313","211752","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","417","762931","0.0-2.0-166.0-0.0","32","47210","male","349","","","","68","0","164","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-PP8Escz15d8-unsplash.jpg","","762512","1","outdoor_scenes","","0","0","1","400","206500","419","212065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","418","763240","0.0-2.0-166.0-1.0","32","47210","male","null","","","","null","","164","","","","762931","1","","","","","","300","206900","309","212484","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","419","763654","0.0-2.0-167.0-0.0","32","47210","male","NaN","","","","null","NaN","165","","Stimuli/Experimental_stims/localizer/outdoor_scenes/antoine-beauvillain-qrPqGP-SG8w-unsplash.jpg","","763240","1","outdoor_scenes","","0","1","0","400","207200","414","212793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","420","777670","0.0-2.0-167.0-1.0","32","47210","male","null","","","","null","","165","","","","763654","1","","","","","","14000","207600","14016","213207","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
