"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1275","2176222","0.0-5.0-7.0-0.0","34","47658","male ","745","","","","68","","5","","","2175473","1","","","","0","","745","6043","749","6058","","","1","34","14","body_parts","faces","","","","","","0","","","","2300","1","34","14","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","41","42","","","","","","","","","unchosen","1","gain3","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1276","2176727","0.0-5.0-7.0-1.0-0.0","34","47658","male ","null","","","","null","","5","","","2176222","1","","","","","","500","6788","505","6807","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1277","2179032","0.0-5.0-7.0-3.0","34","47658","male ","null","","","","null","","5","","","2176727","1","","","","","","2300","7288","2305","7312","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1278","2179783","0.0-5.0-8.0-0.0","34","47658","male ","747","","","","68","","6","","","2179032","1","","","","0","","747","9588","751","9617","","","1","12","14","faces","faces","","","","","","0","","","","1100","1","12","14","faces","faces","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","63","42","","","","","","","","","unchosen","1","gain1","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1279","2180288","0.0-5.0-8.0-1.0-0.0","34","47658","male ","null","","","","null","","6","","","2179783","1","","","","","","500","10335","505","10368","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1280","2181392","0.0-5.0-8.0-3.0","34","47658","male ","null","","","","null","","6","","","2180288","1","","","","","","1100","10835","1104","10873","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1281","2182062","0.0-5.0-9.0-0.0","34","47658","male ","665","","","","68","","7","","","2181392","1","","","","0","","665","11935","670","11977","","","1","4","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1600","1","4","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","59","71","","","","","","","","","chosen","0","no_gain4","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1282","2182568","0.0-5.0-9.0-1.0-0.0","34","47658","male ","null","","","","null","","7","","","2182062","1","","","","","","500","12600","506","12647","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1283","2184173","0.0-5.0-9.0-3.0","34","47658","male ","null","","","","null","","7","","","2182568","1","","","","","","1600","13100","1605","13153","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1284","2185023","0.0-5.0-10.0-0.0","34","47658","male ","845","","","","68","","8","","","2184173","1","","","","0","","845","14700","850","14758","","","1","27","12","body_parts","faces","","","","","","0","","","","2300","1","27","12","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","42","63","","","","","","","","","unchosen","0","no_gain5","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1285","2185528","0.0-5.0-10.0-1.0-0.0","34","47658","male ","null","","","","null","","8","","","2185023","1","","","","","","500","15545","505","15608","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1286","2187833","0.0-5.0-10.0-3.0","34","47658","male ","null","","","","null","","8","","","2185528","1","","","","","","2300","16045","2305","16113","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1287","2188510","0.0-5.0-11.0-0.0","34","47658","male ","673","","","","68","","9","","","2187833","1","","","","0","","673","18345","677","18418","","","1","4","5","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1500","1","4","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","59","67","","","","","","","","","chosen","0","no_gain4","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1288","2189015","0.0-5.0-11.0-1.0-0.0","34","47658","male ","null","","","","null","","9","","","2188510","1","","","","","","500","19018","505","19095","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1289","2190520","0.0-5.0-11.0-3.0","34","47658","male ","null","","","","null","","9","","","2189015","1","","","","","","1500","19518","1505","19600","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1290","2191447","0.0-5.0-12.0-0.0","34","47658","male ","923","","","","68","","10","","","2190520","1","","","","0","","923","21018","927","21105","","","1","5","26","outdoor_scenes","body_parts","","","","","","0","","","","1500","1","5","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","67","40","","","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1291","2191953","0.0-5.0-12.0-1.0-0.0","34","47658","male ","null","","","","null","","10","","","2191447","1","","","","","","500","21941","506","22032","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1292","2193457","0.0-5.0-12.0-3.0","34","47658","male ","null","","","","null","","10","","","2191953","1","","","","","","1500","22441","1504","22538","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1293","2194215","0.0-5.0-13.0-0.0","34","47658","male ","753","","","","68","","11","","","2193457","1","","","","0","","753","23941","758","24042","","","1","46","5","objects","outdoor_scenes","","","","","","0","","","","1200","1","46","5","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","59","67","","","","","","","","","chosen","0","no_gain1","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1294","2194720","0.0-5.0-13.0-1.0-0.0","34","47658","male ","null","","","","null","","11","","","2194215","1","","","","","","500","24694","505","24800","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1295","2195925","0.0-5.0-13.0-3.0","34","47658","male ","null","","","","null","","11","","","2194720","1","","","","","","1200","25194","1205","25305","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1296","2196791","0.0-5.0-14.0-0.0","34","47658","male ","862","","","","75","","12","","","2195925","1","","","","0","","862","26394","866","26510","","","0","21","23","faces","faces","","","","","","0","","","","1300","1","23","21","faces","faces","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","62","50","","","","","","","","","unchosen","1","gain6","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1297","2197296","0.0-5.0-14.0-1.0-0.0","34","47658","male ","null","","","","null","","12","","","2196791","1","","","","","","500","27256","505","27376","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1298","2198601","0.0-5.0-14.0-3.0","34","47658","male ","null","","","","null","","12","","","2197296","1","","","","","","1300","27756","1305","27881","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1299","2199391","0.0-5.0-15.0-0.0","34","47658","male ","786","","","","75","","13","","","2198601","1","","","","0","","786","29056","790","29186","","","0","7","46","outdoor_scenes","objects","","","","","","0","","","","1200","1","46","7","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","59","71","","","","","","","","","chosen","0","no_gain1","gain4","1","","","","","","","","","","","","","","",""
