"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","82","263169","0.0-2.0-7.0-0.0","30","15837","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","262748","0","NaN","","0","1","0","400","9100","421","9631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","263486","0.0-2.0-7.0-1.0","30","15837","female","null","","","","null","","5","","","263169","0","","","","","","300","9500","317","10052","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","263908","0.0-2.0-7.1-0.1","30","15837","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","263486","0","NaN","","0","1","0","400","9800","422","10369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","264229","0.0-2.0-7.1-1.1","30","15837","female","null","","","","null","","5","","","263908","0","","","","","","300","10200","321","10791","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","264652","0.0-2.0-7.2-0.2","30","15837","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","264229","0","NaN","","0","1","0","400","10500","423","11112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","264970","0.0-2.0-7.2-1.2","30","15837","female","null","","","","null","","5","","","264652","0","","","","","","300","10900","318","11535","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","265391","0.0-2.0-7.3-0.3","30","15837","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","264970","0","NaN","","0","1","0","400","11200","421","11853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","265709","0.0-2.0-7.3-1.3","30","15837","female","null","","","","null","","5","","","265391","0","","","","","","300","11600","318","12274","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","266128","0.0-2.0-7.4-0.4","30","15837","female","48","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","265709","0","NaN","","0","0","1","400","11900","419","12592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","266449","0.0-2.0-7.4-1.4","30","15837","female","null","","","","null","","5","","","266128","0","","","","","","300","12300","321","13011","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","92","266557","0.0-2.0-7.4-2.4-0.4","30","15837","female","88","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","93","268262","0.0-2.0-7.4-2.4-1.4","30","15837","female","1687","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","268679","0.0-2.0-8.0-0.0","30","15837","female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","268262","1","body_parts","","0","1","0","400","0","417","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","268998","0.0-2.0-8.0-1.0","30","15837","female","null","","","","null","","6","","","268679","1","","","","","","300","400","319","417","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","269421","0.0-2.0-9.0-0.0","30","15837","female","111","","","","68","0","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","268998","1","body_parts","","0","0","1","400","700","423","736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","269741","0.0-2.0-9.0-1.0","30","15837","female","null","","","","null","","7","","","269421","1","","","","","","300","1100","320","1159","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","270164","0.0-2.0-10.0-0.0","30","15837","female","33","","","","68","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","269741","1","body_parts","","1","0","0","400","1400","423","1479","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","270482","0.0-2.0-10.0-1.0","30","15837","female","null","","","","null","","8","","","270164","1","","","","","","300","1800","318","1902","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","270910","0.0-2.0-11.0-0.0","30","15837","female","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","270482","1","body_parts","","0","1","0","400","2100","428","2220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","271231","0.0-2.0-11.0-1.0","30","15837","female","null","","","","null","","9","","","270910","1","","","","","","300","2500","321","2648","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","271653","0.0-2.0-12.0-0.0","30","15837","female","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","271231","1","body_parts","","0","1","0","400","2800","422","2969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","271973","0.0-2.0-12.0-1.0","30","15837","female","null","","","","null","","10","","","271653","1","","","","","","300","3200","320","3391","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","272397","0.0-2.0-13.0-0.0","30","15837","female","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","271973","1","body_parts","","0","1","0","400","3500","424","3711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","272717","0.0-2.0-13.0-1.0","30","15837","female","null","","","","null","","11","","","272397","1","","","","","","300","3900","320","4135","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","273136","0.0-2.0-14.0-0.0","30","15837","female","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","272717","1","body_parts","","0","1","0","400","4200","419","4455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","273457","0.0-2.0-14.0-1.0","30","15837","female","null","","","","null","","12","","","273136","1","","","","","","300","4600","321","4874","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","273878","0.0-2.0-15.0-0.0","30","15837","female","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","273457","1","body_parts","","0","1","0","400","4900","421","5195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","274198","0.0-2.0-15.0-1.0","30","15837","female","null","","","","null","","13","","","273878","1","","","","","","300","5300","320","5616","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","274620","0.0-2.0-16.0-0.0","30","15837","female","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","274198","1","body_parts","","0","1","0","400","5600","422","5936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","274941","0.0-2.0-16.0-1.0","30","15837","female","null","","","","null","","14","","","274620","1","","","","","","300","6000","321","6358","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","275363","0.0-2.0-17.0-0.0","30","15837","female","NaN","","","","null","NaN","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","274941","1","body_parts","","0","1","0","400","6300","422","6679","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
