"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","memory","","html-keyboard-response","2198","744289","0.0-6.0-30.0-0.0","NaN","19377","","null","","","","null","","28","","","1","","","","1","","0.1","7.499999999999989","D","0","","","","2600","2","41","13","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2199","744403","0.0-6.0-30.0-2.0-0.0","NaN","19377","","null","","","","null","","28","","","1","","","","1","","0.1","7.599999999999989","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2200","744517","0.0-6.0-30.0-3.0","NaN","19377","","null","","","","null","","28","","","1","","","","","","0.1","7.699999999999989","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2201","744631","0.0-6.0-31.0-0.0","NaN","19377","","null","","","","null","","29","","","1","","","","1","","0.1","7.799999999999988","E","0","","","","1900","2","44","31","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2202","744745","0.0-6.0-31.0-2.0-0.0","NaN","19377","","null","","","","null","","29","","","1","","","","1","","0.1","7.899999999999988","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2203","744865","0.0-6.0-31.0-3.0","NaN","19377","","null","","","","null","","29","","","1","","","","","","0.1","7.999999999999988","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2204","744980","0.0-6.0-32.0-0.0","NaN","19377","","null","","","","null","","30","","","1","","","","1","","0.1","8.099999999999987","","0","","","","2600","2","15","46","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2205","745091","0.0-6.0-32.0-2.0-0.0","NaN","19377","","null","","","","null","","30","","","1","","","","1","","0.1","8.199999999999987","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2206","745207","0.0-6.0-32.0-3.0","NaN","19377","","null","","","","null","","30","","","1","","","","","","0.1","8.299999999999986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2207","745320","0.0-6.0-33.0-0.0","NaN","19377","","null","","","","null","","31","","","1","","","","1","","0.1","8.399999999999986","","0","","","","3000","2","5","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2208","745435","0.0-6.0-33.0-2.0-0.0","NaN","19377","","null","","","","null","","31","","","1","","","","1","","0.1","8.499999999999986","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2209","745553","0.0-6.0-33.0-3.0","NaN","19377","","null","","","","null","","31","","","1","","","","","","0.1","8.599999999999985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2210","745666","0.0-6.0-34.0-0.0","NaN","19377","","null","","","","null","","32","","","1","","","","1","","0.1","8.699999999999985","I","0","","","","1200","2","34","1","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2211","745779","0.0-6.0-34.0-2.0-0.0","NaN","19377","","null","","","","null","","32","","","1","","","","1","","0.1","8.799999999999985","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2212","745893","0.0-6.0-34.0-3.0","NaN","19377","","null","","","","null","","32","","","1","","","","","","0.1","8.899999999999984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2213","746009","0.0-6.0-35.0-0.0","NaN","19377","","null","","","","null","","33","","","1","","","","1","","0.1","8.999999999999984","","0","","","","1400","2","29","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2214","746128","0.0-6.0-35.0-2.0-0.0","NaN","19377","","null","","","","null","","33","","","1","","","","1","","0.1","9.099999999999984","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2215","746238","0.0-6.0-35.0-3.0","NaN","19377","","null","","","","null","","33","","","1","","","","","","0.1","9.199999999999983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2216","746353","0.0-6.0-36.0-0.0","NaN","19377","","null","","","","null","","34","","","1","","","","1","","0.1","9.299999999999983","J","0","","","","1300","2","15","37","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2217","746469","0.0-6.0-36.0-2.0-0.0","NaN","19377","","null","","","","null","","34","","","1","","","","1","","0.1","9.399999999999983","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2218","746584","0.0-6.0-36.0-3.0","NaN","19377","","null","","","","null","","34","","","1","","","","","","0.1","9.499999999999982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2219","746703","0.0-6.0-37.0-0.0","NaN","19377","","null","","","","null","","35","","","1","","","","1","","0.1","9.599999999999982","","0","","","","1400","2","18","44","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2220","746817","0.0-6.0-37.0-2.0-0.0","NaN","19377","","null","","","","null","","35","","","1","","","","1","","0.1","9.699999999999982","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2221","746934","0.0-6.0-37.0-3.0","NaN","19377","","null","","","","null","","35","","","1","","","","","","0.1","9.799999999999981","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2222","747048","0.0-6.0-38.0-0.0","NaN","19377","","null","","","","null","","36","","","1","","","","1","","0.1","9.89999999999998","","0","","","","4500","2","6","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2223","747163","0.0-6.0-38.0-2.0-0.0","NaN","19377","","null","","","","null","","36","","","1","","","","1","","0.1","9.99999999999998","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2224","747278","0.0-6.0-38.0-3.0","NaN","19377","","null","","","","null","","36","","","1","","","","","","0.1","10.09999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2225","747391","0.0-6.0-39.0-0.0","NaN","19377","","null","","","","null","","37","","","1","","","","1","","0.1","10.19999999999998","G","0","","","","1800","2","39","8","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2226","747500","0.0-6.0-39.0-2.0-0.0","NaN","19377","","null","","","","null","","37","","","1","","","","1","","0.1","10.29999999999998","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2227","747611","0.0-6.0-39.0-3.0","NaN","19377","","null","","","","null","","37","","","1","","","","","","0.1","10.399999999999979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2228","747728","0.0-6.0-40.0-0.0","NaN","19377","","null","","","","null","","38","","","1","","","","1","","0.1","10.499999999999979","","0","","","","1200","2","32","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2229","747836","0.0-6.0-40.0-2.0-0.0","NaN","19377","","null","","","","null","","38","","","1","","","","1","","0.1","10.599999999999978","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2230","747952","0.0-6.0-40.0-3.0","NaN","19377","","null","","","","null","","38","","","1","","","","","","0.1","10.699999999999978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
