"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","deliberation_comprehension_check","","survey-multi-choice","574","1189625","0.0-3.0-0.0-1.0","25","22695","male","1","63876","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Press one of the keys to select either the left or right scrambled images"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","575","1194017","0.0-3.0-0.0-2.0-0.0","25","22695","male","1","4387","","","","68","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","576","1202082","0.0-3.0-0.1-0.1","25","22695","male","1","8061","","[{""page_index"":0,""viewing_time"":3401},{""page_index"":1,""viewing_time"":960},{""page_index"":2,""viewing_time"":45},{""page_index"":3,""viewing_time"":995},{""page_index"":4,""viewing_time"":1100},{""page_index"":5,""viewing_time"":496},{""page_index"":6,""viewing_time"":1064}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","577","1230936","0.0-3.0-0.1-1.1","25","22695","male","1","28847","{""Q0"":""True"",""Q1"":""False"",""Q2"":""Press one of the keys to select either the left or right scrambled images"",""Q3"":""Do it as quickly as possible"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","578","1233496","0.0-3.0-0.1-2.1-0.1","25","22695","male","1","2555","","","","68","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","579","1236911","0.0-3.0-0.2-0.2","25","22695","male","1","3411","","[{""page_index"":0,""viewing_time"":2416},{""page_index"":1,""viewing_time"":150},{""page_index"":2,""viewing_time"":157},{""page_index"":3,""viewing_time"":158},{""page_index"":4,""viewing_time"":196},{""page_index"":5,""viewing_time"":167},{""page_index"":6,""viewing_time"":167}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","580","1245482","0.0-3.0-0.2-1.2","25","22695","male","1","8565","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Press one of the keys to select either the left or right scrambled images"",""Q3"":""Do it as quickly as possible"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","581","1248177","0.0-3.0-0.2-2.2-0.2","25","22695","male","1","2690","","","","68","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","582","1304065","0.0-3.0-0.3-0.3","25","22695","male","1","55885","","[{""page_index"":0,""viewing_time"":7291},{""page_index"":1,""viewing_time"":10410},{""page_index"":2,""viewing_time"":20539},{""page_index"":3,""viewing_time"":9280},{""page_index"":4,""viewing_time"":5622},{""page_index"":5,""viewing_time"":1710},{""page_index"":6,""viewing_time"":1033}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","583","1314521","0.0-3.0-0.3-1.3","25","22695","male","1","10450","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Press one of the keys to select either the left or right scrambled images"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","584","1316481","0.0-3.0-0.3-2.3-0.3","25","22695","male","1","1956","","","","68","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","585","1344070","0.0-3.0-0.4-0.4","25","22695","male","1","27586","","[{""page_index"":0,""viewing_time"":2131},{""page_index"":1,""viewing_time"":880},{""page_index"":2,""viewing_time"":905},{""page_index"":3,""viewing_time"":940},{""page_index"":4,""viewing_time"":11675},{""page_index"":5,""viewing_time"":9945},{""page_index"":6,""viewing_time"":1109}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","586","1358782","0.0-3.0-0.4-1.4","25","22695","male","1","14706","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Wait until an arrow comes up and then select the image the arrow is pointing at"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","587","1361256","0.0-3.0-1.0","25","22695","male","1","2469","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","588","1364261","0.0-3.0-2.0-0.0","25","22695","male","1","null","","","","null","","0","","","1361256","0","","","","1","","3000","332400","3005","334763","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","deliberation_no_response","","html-keyboard-response","589","1364567","0.0-3.0-2.0-3.0-0.0","25","22695","male","1","null","","","","null","","0","","","1364261","","","","","1","","300","335400","306","337768","","","","","","","","","","","","","","","","","","0","","","","","","","","","1","",""
"","iti","","html-keyboard-response","590","1365772","0.0-3.0-2.0-4.0","25","22695","male","1","null","","","","null","","0","","","1364567","","","","","","","1200","335700","1205","338074","1200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","591","1367362","0.0-3.0-2.1-0.1","25","22695","male","1","1584","","","","75","","0","","","1365772","0","","","","0","","1584","336900","1590","339279","","","0","","","","","","","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","deliberation_confirmation","","html-keyboard-response","592","1368783","0.0-3.0-2.1-2.1-0.1","25","22695","male","1","null","","","","null","","0","","","1367362","","","","","","","1416","338484","1421","340869","1416","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","iti","","html-keyboard-response","593","1369989","0.0-3.0-2.1-4.1","25","22695","male","1","null","","","","null","","0","","","1368783","","","","","","","1200","339900","1206","342290","1200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","594","1372495","0.0-3.0-4.0-0.0","25","22695","male","1","2037","","","","75","","1","","","1369989","0","","","","0","","2500","341100","2506","343496","","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","",""
"","scramble_prompt","","html-keyboard-response","595","1373001","0.0-3.0-4.0-1.0-0.0","25","22695","male","1","null","","","","null","","1","","","1372495","","","","","","","500","343600","506","346002","500","","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","0","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","596","1373307","0.0-3.0-4.0-3.0-0.0","25","22695","male","1","null","","","","null","","1","","","1373001","","","","","1","","300","344100","306","346508","","","","","","","","","","","","","","","","","","0","","","","","","","","","1","",""
"","iti","","html-keyboard-response","597","1375512","0.0-3.0-4.0-4.0","25","22695","male","1","null","","","","null","","1","","","1373307","","","","","","","2200","344400","2205","346814","2200","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","598","1378017","0.0-3.0-4.1-0.1","25","22695","male","1","1179","","","","68","","1","","","1375512","0","","","","0","","2500","346600","2505","349019","","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","",""
"","scramble_prompt","","html-keyboard-response","599","1378180","0.0-3.0-4.1-1.1-0.1","25","22695","male","1","159","","","","68","","1","","","1378017","","","","","0","","159","349100","163","351524","500","","1","","","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","0","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","600","1378527","0.0-3.0-4.1-2.1-0.1","25","22695","male","1","null","","","","null","","1","","","1378180","","","","","","","341","349259","347","351687","341","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","iti","","html-keyboard-response","601","1381032","0.0-3.0-4.1-4.1","25","22695","male","1","null","","","","null","","1","","","1378527","","","","","","","2500","349600","2505","352034","2500","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","602","1382539","0.0-3.0-6.0-0.0","25","22695","male","1","1384","","","","68","","2","","","1381032","0","","","","0","","1500","352100","1507","354539","","","","","","","","","","","","prac3","1","1500","right","scramble","3000","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","",""
"","scramble_prompt","","html-keyboard-response","603","1383541","0.0-3.0-6.0-1.0-0.0","25","22695","male","1","998","","","","75","","2","","","1382539","","","","","0","","998","353600","1002","356046","1500","","0","","","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_becca-tapert-sY5RjMB1KkE-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","","","","","","","0","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","604","1384049","0.0-3.0-6.0-2.0-0.0","25","22695","male","1","null","","","","null","","2","","","1383541","","","","","","","502","354598","508","357048","502","","","","","","","","","","","","","","","","","0","","","","","","","","","","",""
