"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","iti_outcome_learning","","html-keyboard-response","1213","1975774","0.0-4.0-68.0-3.0","33","97001","female","null","","","","null","","66","","","1973566","2","","","","","","2200","194000","2208","184206","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1214","1977284","0.0-4.0-69.0-0.0","33","97001","female","null","","","","null","","67","","","1975774","2","","2900","","","","1500","196200","1510","186414","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","23","H","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1215","1980193","0.0-4.0-69.0-1.0","33","97001","female","null","","","","null","","67","","","1977284","2","","","","","","2900","197700","2909","187924","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1216","1981702","0.0-4.0-69.0-2.0","33","97001","female","542","","","","68","gain","67","","","1980193","2","","","","0","","1500","200600","1509","190833","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","542",""
"","iti_outcome_learning","","html-keyboard-response","1217","1982908","0.0-4.0-69.0-3.0","33","97001","female","null","","","","null","","67","","","1981702","2","","","","","","1200","203500","1206","192342","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1218","1984417","0.0-4.0-70.0-0.0","33","97001","female","null","","","","null","","68","","","1982908","2","","1600","","","","1500","204700","1509","193548","","","","","","","","","","","","0","","","","2500","","","","","","","","","","","","","7","C","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1219","1986025","0.0-4.0-70.0-1.0","33","97001","female","null","","","","null","","68","","","1984417","2","","","","","","1600","206200","1608","195057","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1220","1987534","0.0-4.0-70.0-2.0","33","97001","female","749","","","","75","no_gain","68","","","1986025","2","","","","0","","1500","207800","1509","196665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","749",""
"","iti_outcome_learning","","html-keyboard-response","1221","1990041","0.0-4.0-70.0-3.0","33","97001","female","null","","","","null","","68","","","1987534","2","","","","","","2500","209400","2507","198174","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1222","1991552","0.0-4.0-71.0-0.0","33","97001","female","null","","","","null","","69","","","1990041","2","","2300","","","","1500","211900","1511","200681","","","","","","","","","","","","0","","","","2600","","","","","","","","","","","","","4","B","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1223","1993860","0.0-4.0-71.0-1.0","33","97001","female","null","","","","null","","69","","","1991552","2","","","","","","2300","213400","2308","202192","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1224","1995368","0.0-4.0-71.0-2.0","33","97001","female","610","","","","68","gain","69","","","1993860","2","","","","0","","1500","215700","1508","204500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","610",""
"","iti_outcome_learning","","html-keyboard-response","1225","1997977","0.0-4.0-71.0-3.0","33","97001","female","null","","","","null","","69","","","1995368","2","","","","","","2600","218000","2609","206008","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1226","1999487","0.0-4.0-72.0-0.0","33","97001","female","null","","","","null","","70","","","1997977","2","","2700","","","","1500","220600","1510","208617","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","","5","I","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1227","2002196","0.0-4.0-72.0-1.0","33","97001","female","null","","","","null","","70","","","1999487","2","","","","","","2700","222100","2709","210127","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1228","2003704","0.0-4.0-72.0-2.0","33","97001","female","689","","","","75","no_gain","70","","","2002196","2","","","","0","","1500","224800","1508","212836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","689",""
"","iti_outcome_learning","","html-keyboard-response","1229","2005912","0.0-4.0-72.0-3.0","33","97001","female","null","","","","null","","70","","","2003704","2","","","","","","2200","227500","2208","214344","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1230","2007422","0.0-4.0-73.0-0.0","33","97001","female","null","","","","null","","71","","","2005912","2","","2500","","","","1500","229700","1510","216552","","","","","","","","","","","","0","","","","4600","","","","","","","","","","","","","38","J","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1231","2009930","0.0-4.0-73.0-1.0","33","97001","female","null","","","","null","","71","","","2007422","2","","","","","","2500","231200","2508","218062","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1232","2011439","0.0-4.0-73.0-2.0","33","97001","female","509","","","","75","no_gain","71","","","2009930","2","","","","0","","1500","233700","1509","220570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","509",""
"","iti_outcome_learning","","html-keyboard-response","1233","2016047","0.0-4.0-73.0-3.0","33","97001","female","null","","","","null","","71","","","2011439","2","","","","","","4600","236200","4608","222079","4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1234","2017557","0.0-4.0-74.0-0.0","33","97001","female","null","","","","null","","72","","","2016047","2","","2100","","","","1500","240800","1510","226687","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","2","G","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1235","2019665","0.0-4.0-74.0-1.0","33","97001","female","null","","","","null","","72","","","2017557","2","","","","","","2100","242300","2108","228197","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1236","2021172","0.0-4.0-74.0-2.0","33","97001","female","628","","","","68","gain","72","","","2019665","2","","","","0","","1500","244400","1507","230305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","628",""
"","iti_outcome_learning","","html-keyboard-response","1237","2022281","0.0-4.0-74.0-3.0","33","97001","female","null","","","","null","","72","","","2021172","2","","","","","","1100","246500","1109","231812","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1238","2023791","0.0-4.0-75.0-0.0","33","97001","female","null","","","","null","","73","","","2022281","2","","3300","","","","1500","247600","1510","232921","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","9","A","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1239","2027099","0.0-4.0-75.0-1.0","33","97001","female","null","","","","null","","73","","","2023791","2","","","","","","3300","249100","3308","234431","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1240","2028608","0.0-4.0-75.0-2.0","33","97001","female","794","","","","75","no_gain","73","","","2027099","2","","","","0","","1500","252400","1509","237739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","794",""
"","iti_outcome_learning","","html-keyboard-response","1241","2030016","0.0-4.0-75.0-3.0","33","97001","female","null","","","","null","","73","","","2028608","2","","","","","","1400","255700","1408","239248","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1242","2031526","0.0-4.0-76.0-0.0","33","97001","female","null","","","","null","","74","","","2030016","2","","2200","","","","1500","257100","1510","240656","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","46","E","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1243","2033732","0.0-4.0-76.0-1.0","33","97001","female","null","","","","null","","74","","","2031526","2","","","","","","2200","258600","2206","242166","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1244","2035240","0.0-4.0-76.0-2.0","33","97001","female","562","","","","68","gain","74","","","2033732","2","","","","0","","1500","260800","1508","244372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562",""
"","iti_outcome_learning","","html-keyboard-response","1245","2036948","0.0-4.0-76.0-3.0","33","97001","female","null","","","","null","","74","","","2035240","2","","","","","","1700","263000","1708","245880","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1246","2038458","0.0-4.0-77.0-0.0","33","97001","female","null","","","","null","","75","","","2036948","2","","1200","","","","1500","264700","1510","247588","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","12","F","no_gain","",""
